t_s,phase,step_index,num_rot_Nm,num_origin_Nm,denominator_Nm,rho_rot,rho_origin,valid
5.150000,DS_interstep,0,2.204154e-06,2.175177e-08,6.658682e-02,3.310195e-05,3.266679e-07,1
5.160000,DS_interstep,0,2.140850e-06,2.121813e-08,6.464128e-02,3.311892e-05,3.282442e-07,1
5.170000,DS_interstep,0,2.079555e-06,2.069517e-08,6.275074e-02,3.313993e-05,3.297997e-07,1
5.180000,DS_interstep,0,2.020213e-06,2.018280e-08,6.091421e-02,3.316489e-05,3.313315e-07,1
5.190000,DS_interstep,0,1.962768e-06,1.968089e-08,5.913071e-02,3.319372e-05,3.328370e-07,1
5.200000,DS_interstep,0,1.907164e-06,1.918935e-08,5.739921e-02,3.322632e-05,3.343138e-07,1
5.210000,DS_interstep,0,1.853347e-06,1.870806e-08,5.571863e-02,3.326260e-05,3.357595e-07,1
5.220000,DS_interstep,0,1.801262e-06,1.823692e-08,5.408790e-02,3.330250e-05,3.371719e-07,1
5.230000,DS_interstep,0,1.750857e-06,1.777581e-08,5.250593e-02,3.334589e-05,3.385487e-07,1
5.240000,DS_interstep,0,1.702078e-06,1.732464e-08,5.097159e-02,3.339269e-05,3.398881e-07,1
5.250000,DS_interstep,0,1.654875e-06,1.688327e-08,4.948377e-02,3.344278e-05,3.411880e-07,1
5.260000,DS_interstep,0,1.609196e-06,1.645160e-08,4.804133e-02,3.349607e-05,3.424469e-07,1
5.270000,DS_interstep,0,1.564991e-06,1.602952e-08,4.664312e-02,3.355246e-05,3.436631e-07,1
5.280000,DS_interstep,0,1.522213e-06,1.561690e-08,4.528804e-02,3.361182e-05,3.448350e-07,1
5.290000,DS_interstep,0,1.480814e-06,1.521363e-08,4.397492e-02,3.367405e-05,3.459614e-07,1
5.300000,DS_interstep,0,1.440745e-06,1.481957e-08,4.270263e-02,3.373903e-05,3.470412e-07,1
5.310000,DS_interstep,0,1.401965e-06,1.443462e-08,4.147004e-02,3.380670e-05,3.480735e-07,1
5.320000,DS_interstep,0,1.364426e-06,1.405864e-08,4.027604e-02,3.387687e-05,3.490572e-07,1
5.330000,DS_interstep,0,1.328087e-06,1.369151e-08,3.911951e-02,3.394949e-05,3.499917e-07,1
5.340000,DS_interstep,0,1.292905e-06,1.333309e-08,3.799936e-02,3.402440e-05,3.508766e-07,1
5.350000,DS_interstep,0,1.258840e-06,1.298325e-08,3.691449e-02,3.410153e-05,3.517116e-07,1
5.360000,DS_interstep,0,1.225852e-06,1.264187e-08,3.586384e-02,3.418073e-05,3.524962e-07,1
5.370000,DS_interstep,0,1.193903e-06,1.230880e-08,3.484637e-02,3.426190e-05,3.532306e-07,1
5.380000,DS_interstep,0,1.162954e-06,1.198391e-08,3.386103e-02,3.434491e-05,3.539145e-07,1
5.390000,DS_interstep,0,1.132972e-06,1.166707e-08,3.290683e-02,3.442968e-05,3.545486e-07,1
5.400000,DS_interstep,0,1.103919e-06,1.135813e-08,3.198275e-02,3.451607e-05,3.551329e-07,1
5.410000,DS_interstep,0,1.075763e-06,1.105696e-08,3.108784e-02,3.460397e-05,3.556682e-07,1
5.420000,DS_interstep,0,1.048470e-06,1.076340e-08,3.022114e-02,3.469325e-05,3.561547e-07,1
5.430000,DS_interstep,0,1.022009e-06,1.047733e-08,2.938174e-02,3.478382e-05,3.565934e-07,1
5.440000,DS_interstep,0,9.963498e-07,1.019860e-08,2.856873e-02,3.487554e-05,3.569848e-07,1
5.450000,DS_interstep,0,9.714628e-07,9.927071e-09,2.778123e-02,3.496831e-05,3.573301e-07,1
5.460000,DS_interstep,0,9.473191e-07,9.662592e-09,2.701841e-02,3.506198e-05,3.576299e-07,1
5.470000,DS_interstep,0,9.238919e-07,9.405024e-09,2.627942e-02,3.515648e-05,3.578856e-07,1
5.480000,DS_interstep,0,9.011541e-07,9.154222e-09,2.556346e-02,3.525165e-05,3.580980e-07,1
5.490000,DS_interstep,0,8.790813e-07,8.910047e-09,2.486975e-02,3.534742e-05,3.582685e-07,1
5.500000,DS_interstep,0,8.576481e-07,8.672356e-09,2.419755e-02,3.544359e-05,3.583981e-07,1
5.510000,DS_interstep,0,8.368315e-07,8.441004e-09,2.354611e-02,3.554012e-05,3.584883e-07,1
5.520000,DS_interstep,0,8.166089e-07,8.215850e-09,2.291474e-02,3.563683e-05,3.585399e-07,1
5.530000,DS_interstep,0,7.969581e-07,7.996753e-09,2.230275e-02,3.573362e-05,3.585546e-07,1
5.540000,DS_interstep,0,7.778586e-07,7.783575e-09,2.170947e-02,3.583038e-05,3.585336e-07,1
5.550000,DS_interstep,0,7.592899e-07,7.576172e-09,2.113428e-02,3.592694e-05,3.584779e-07,1
5.560000,DS_interstep,0,7.412336e-07,7.374413e-09,2.057655e-02,3.602322e-05,3.583891e-07,1
5.570000,DS_interstep,0,7.236701e-07,7.178152e-09,2.003569e-02,3.611904e-05,3.582682e-07,1
5.580000,DS_interstep,0,7.065827e-07,6.987263e-09,1.951114e-02,3.621433e-05,3.581167e-07,1
5.590000,DS_interstep,0,6.899537e-07,6.801606e-09,1.900232e-02,3.630892e-05,3.579356e-07,1
5.600000,DS_interstep,0,6.737672e-07,6.621051e-09,1.850871e-02,3.640271e-05,3.577262e-07,1
5.610000,DS_interstep,0,6.580075e-07,6.445466e-09,1.802979e-02,3.649558e-05,3.574899e-07,1
5.620000,DS_interstep,0,6.426599e-07,6.274727e-09,1.756508e-02,3.658736e-05,3.572274e-07,1
5.630000,DS_interstep,0,6.277094e-07,6.108699e-09,1.711408e-02,3.667795e-05,3.569399e-07,1
5.640000,DS_interstep,0,6.131427e-07,5.947262e-09,1.667633e-02,3.676723e-05,3.566289e-07,1
5.650000,DS_interstep,0,5.989467e-07,5.790290e-09,1.625142e-02,3.685505e-05,3.562945e-07,1
5.660000,DS_interstep,0,5.851084e-07,5.637663e-09,1.583887e-02,3.694130e-05,3.559385e-07,1
5.670000,DS_interstep,0,5.716166e-07,5.489264e-09,1.543829e-02,3.702589e-05,3.555616e-07,1
5.680000,DS_interstep,0,5.584588e-07,5.344970e-09,1.504930e-02,3.710863e-05,3.551641e-07,1
5.690000,DS_interstep,0,5.456252e-07,5.204679e-09,1.467148e-02,3.718952e-05,3.547481e-07,1
5.700000,DS_interstep,0,5.331043e-07,5.068267e-09,1.430448e-02,3.726835e-05,3.543134e-07,1
5.710000,DS_interstep,0,5.208863e-07,1.966437e-07,1.394793e-02,3.734506e-05,1.409841e-05,1
5.720000,SS,1,7.272000e-06,3.609057e-07,6.928489e-01,1.049580e-05,5.209010e-07,1
5.820000,SS,1,1.848348e-05,6.615472e-07,8.058714e-01,2.293602e-05,8.209091e-07,1
5.920000,SS,1,2.943330e-05,1.458749e-06,9.075568e-01,3.243136e-05,1.607337e-06,1
6.020000,SS,1,4.114962e-05,3.021678e-06,1.046106e+00,3.933601e-05,2.888501e-06,1
6.120000,SS,1,5.291920e-05,5.319258e-06,1.185126e+00,4.465282e-05,4.488349e-06,1
6.220000,SS,1,6.399592e-05,8.491336e-06,1.283884e+00,4.984558e-05,6.613789e-06,1
6.320000,SS,1,7.383071e-05,1.284688e-05,1.365121e+00,5.408365e-05,9.410802e-06,1
6.420000,SS,1,8.213259e-05,1.850808e-05,1.442143e+00,5.695175e-05,1.283373e-05,1
6.520000,SS,1,8.873800e-05,2.567983e-05,1.525157e+00,5.818285e-05,1.683750e-05,1
6.620000,SS,1,9.360112e-05,3.461236e-05,1.600025e+00,5.849978e-05,2.163238e-05,1
6.720000,SS,1,9.661234e-05,4.555513e-05,1.670170e+00,5.784583e-05,2.727575e-05,1
6.820000,SS,1,9.762447e-05,5.862242e-05,1.733606e+00,5.631296e-05,3.381531e-05,1
6.920000,SS,1,9.671596e-05,7.395906e-05,1.787326e+00,5.411209e-05,4.137972e-05,1
7.020000,SS,1,9.415110e-05,9.187366e-05,1.842864e+00,5.108955e-05,4.985373e-05,1
7.120000,SS,1,9.018480e-05,1.125384e-04,1.897305e+00,4.753311e-05,5.931490e-05,1
7.220000,SS,1,8.521410e-05,1.360706e-04,1.945791e+00,4.379406e-05,6.993072e-05,1
7.320000,SS,1,8.004560e-05,1.625734e-04,1.988001e+00,4.026437e-05,8.177736e-05,1
7.420000,SS,1,7.608549e-05,1.920490e-04,2.023630e+00,3.759852e-05,9.490325e-05,1
7.520000,SS,1,7.549284e-05,2.246144e-04,2.055804e+00,3.672181e-05,1.092587e-04,1
7.620000,SS,1,8.042731e-05,2.603734e-04,2.084183e+00,3.858938e-05,1.249283e-04,1
7.720000,SS,1,9.188378e-05,2.991950e-04,2.104893e+00,4.365246e-05,1.421426e-04,1
7.820000,SS,1,1.095211e-04,3.409504e-04,2.117795e+00,5.171468e-05,1.609932e-04,1
7.920000,SS,1,1.323100e-04,3.854145e-04,2.122807e+00,6.232784e-05,1.815589e-04,1
8.020000,SS,1,1.591559e-04,4.324150e-04,2.121197e+00,7.503115e-05,2.038542e-04,1
8.120000,SS,1,1.891005e-04,4.818234e-04,2.113572e+00,8.946961e-05,2.279664e-04,1
8.220000,SS,1,2.211801e-04,5.331520e-04,2.094458e+00,1.056026e-04,2.545536e-04,1
8.320000,SS,1,2.541900e-04,5.860202e-04,2.061811e+00,1.232848e-04,2.842259e-04,1
8.420000,SS,1,2.870227e-04,6.399187e-04,2.020595e+00,1.420486e-04,3.166982e-04,1
8.520000,SS,1,3.191878e-04,6.939765e-04,1.970077e+00,1.620179e-04,3.522586e-04,1
8.620000,SS,1,3.479988e-04,7.480116e-04,1.892187e+00,1.839136e-04,3.953159e-04,1
8.720000,SS,1,3.725398e-04,8.012313e-04,1.806806e+00,2.061869e-04,4.434517e-04,1
8.820000,SS,1,3.914935e-04,8.520595e-04,1.692337e+00,2.313331e-04,5.034810e-04,1
8.920000,SS,1,4.016014e-04,8.999488e-04,1.535212e+00,2.615934e-04,5.862048e-04,1
9.020000,SS,1,4.024320e-04,9.441922e-04,1.375421e+00,2.925883e-04,6.864752e-04,1
9.120000,SS,1,3.947243e-04,9.840548e-04,1.208714e+00,3.265656e-04,8.141339e-04,1
9.220000,SS,1,3.791888e-04,1.019379e-03,1.043918e+00,3.632362e-04,9.764932e-04,1
9.320000,SS,1,3.570146e-04,1.049889e-03,8.820051e-01,4.047761e-04,1.190343e-03,1
9.420000,SS,1,3.296394e-04,1.075420e-03,7.240669e-01,4.552609e-04,1.485249e-03,1
9.520000,SS,1,2.986889e-04,1.095739e-03,5.702310e-01,5.238034e-04,1.921571e-03,1
9.620000,SS,1,2.658114e-04,1.110582e-03,4.111342e-01,6.465318e-04,2.701265e-03,1
9.720000,SS,1,2.328366e-04,1.120036e-03,2.761979e-01,8.430063e-04,4.055194e-03,1
9.820000,SS,1,2.023350e-04,1.124083e-03,2.030704e-01,9.963786e-04,5.535436e-03,1
9.920000,SS,1,1.773943e-04,1.122847e-03,2.411117e-01,7.357349e-04,4.656956e-03,1
10.020000,SS,1,1.611579e-04,1.116421e-03,3.482255e-01,4.627975e-04,3.206028e-03,1
10.120000,SS,1,1.556076e-04,1.104555e-03,4.987064e-01,3.120224e-04,2.214841e-03,1
10.220000,SS,1,1.600885e-04,1.087499e-03,6.512369e-01,2.458223e-04,1.669898e-03,1
10.320000,SS,1,1.714185e-04,1.065567e-03,7.986579e-01,2.146332e-04,1.334197e-03,1
10.420000,SS,1,1.860841e-04,1.039407e-03,9.386435e-01,1.982479e-04,1.107351e-03,1
10.520000,SS,1,2.013523e-04,1.009193e-03,1.070284e+00,1.881299e-04,9.429212e-04,1
10.620000,SS,1,2.152919e-04,9.749027e-04,1.223619e+00,1.759469e-04,7.967372e-04,1
10.720000,SS,1,2.266176e-04,9.372446e-04,1.366404e+00,1.658496e-04,6.859207e-04,1
10.820000,SS,1,2.349712e-04,8.963031e-04,1.461635e+00,1.607592e-04,6.132196e-04,1
10.920000,SS,1,2.399309e-04,8.526722e-04,1.552320e+00,1.545628e-04,5.492889e-04,1
11.020000,SS,1,2.414953e-04,8.074750e-04,1.638652e+00,1.473744e-04,4.927678e-04,1
11.120000,SS,1,2.401932e-04,7.602479e-04,1.737187e+00,1.382656e-04,4.376316e-04,1
11.220000,SS,1,2.371286e-04,7.109473e-04,1.828615e+00,1.296766e-04,3.887901e-04,1
11.320000,SS,1,2.326006e-04,6.604602e-04,1.912145e+00,1.216438e-04,3.454028e-04,1
11.420000,SS,1,2.266627e-04,6.094697e-04,1.989987e+00,1.139016e-04,3.062682e-04,1
11.520000,SS,1,2.192173e-04,5.586246e-04,2.061160e+00,1.063563e-04,2.710244e-04,1
11.620000,SS,1,2.106762e-04,5.076134e-04,2.138392e+00,9.852085e-05,2.373809e-04,1
11.720000,SS,1,2.012463e-04,4.566017e-04,2.213628e+00,9.091244e-05,2.062685e-04,1
11.820000,SS,1,1.905714e-04,4.065907e-04,2.279080e+00,8.361771e-05,1.784012e-04,1
11.920000,SS,1,1.783123e-04,3.581748e-04,2.334065e+00,7.639558e-05,1.534553e-04,1
12.020000,SS,1,1.642515e-04,3.119729e-04,2.378833e+00,6.904709e-05,1.311454e-04,1
12.120000,SS,1,1.492464e-04,2.679079e-04,2.424381e+00,6.156063e-05,1.105057e-04,1
12.220000,SS,1,1.340242e-04,2.259715e-04,2.466851e+00,5.433006e-05,9.160321e-05,1
12.320000,SS,1,1.182292e-04,1.869933e-04,2.497031e+00,4.734791e-05,7.488625e-05,1
12.420000,SS,1,1.016479e-04,1.515258e-04,2.513962e+00,4.043334e-05,6.027369e-05,1
12.520000,SS,1,8.451549e-05,1.198157e-04,2.516898e+00,3.357923e-05,4.760451e-05,1
12.620000,SS,1,6.776464e-05,9.195666e-05,2.511144e+00,2.698556e-05,3.661942e-05,1
12.720000,SS,1,5.232882e-05,6.790787e-05,2.496516e+00,2.096074e-05,2.720106e-05,1
12.820000,SS,1,3.823176e-05,4.782951e-05,2.465981e+00,1.550368e-05,1.939574e-05,1
12.920000,SS,1,2.555467e-05,3.175806e-05,2.417209e+00,1.057197e-05,1.313832e-05,1
13.020000,SS,1,1.473813e-05,1.948598e-05,2.350085e+00,6.271317e-06,8.291604e-06,1
13.120000,SS,1,7.273970e-06,1.075058e-05,2.264870e+00,3.211651e-06,4.746668e-06,1
13.220000,SS,1,8.500501e-06,5.179942e-06,2.161096e+00,3.933421e-06,2.396905e-06,1
13.320000,SS,1,1.425579e-05,2.194136e-06,2.043349e+00,6.976677e-06,1.073794e-06,1
13.420000,SS,1,2.015495e-05,1.391658e-06,1.941651e+00,1.038032e-05,7.167394e-07,1
13.520000,SS,1,2.491487e-05,2.641705e-06,1.767383e+00,1.409704e-05,1.494699e-06,1
13.620000,SS,1,2.920256e-05,5.204894e-06,1.571564e+00,1.858185e-05,3.311921e-06,1
13.720000,SS,1,3.369591e-05,8.569215e-06,1.378875e+00,2.443725e-05,6.214643e-06,1
13.820000,SS,1,3.852383e-05,1.236391e-05,1.190830e+00,3.235039e-05,1.038259e-05,1
13.920000,SS,1,4.356610e-05,1.626769e-05,1.008611e+00,4.319416e-05,1.612881e-05,1
14.020000,SS,1,4.862983e-05,2.000782e-05,8.332696e-01,5.836026e-05,2.401121e-05,1
14.120000,SS,1,5.350794e-05,2.337368e-05,6.658111e-01,8.036504e-05,3.510557e-05,1
14.220000,SS,1,5.800947e-05,2.621634e-05,5.072031e-01,1.143713e-04,5.168804e-05,1
14.320000,SS,1,6.197646e-05,2.844097e-05,3.585107e-01,1.728720e-04,7.933089e-05,1
14.420000,SS,1,6.530344e-05,2.999234e-05,2.214846e-01,2.948441e-04,1.354150e-04,1
14.520000,SS,1,6.791672e-05,3.085720e-05,1.034183e-01,6.567188e-04,2.983729e-04,1
14.620000,SS,1,6.977739e-05,1.710773e-05,7.416450e-02,9.408462e-04,2.306728e-04,1
14.730000,DS_interstep,1,1.765977e-04,5.431176e-06,2.618005e+00,6.745508e-05,2.074548e-06,1
14.740000,DS_interstep,1,2.569036e-04,3.340252e-05,1.844033e+00,1.393161e-04,1.811384e-05,1
14.750000,DS_interstep,1,2.761057e-04,3.424082e-05,1.276789e+00,2.162500e-04,2.681791e-05,1
14.760000,DS_interstep,1,2.572354e-04,3.433897e-05,7.830611e-01,3.284998e-04,4.385222e-05,1
14.770000,DS_interstep,1,2.209081e-04,3.382010e-05,1.316140e+00,1.678455e-04,2.569644e-05,1
14.780000,DS_interstep,1,1.808331e-04,3.291319e-05,1.594820e+00,1.133878e-04,2.063756e-05,1
14.790000,DS_interstep,1,1.440670e-04,3.185521e-05,1.541571e+00,9.345465e-05,2.066412e-05,1
14.800000,DS_interstep,1,1.143414e-04,3.086176e-05,1.301723e+00,8.783846e-05,2.370839e-05,1
14.810000,DS_interstep,1,9.383146e-05,2.965116e-05,1.009585e+00,9.294065e-05,2.936966e-05,1
14.820000,DS_interstep,1,8.033771e-05,2.848757e-05,7.607234e-01,1.056070e-04,3.744801e-05,1
14.830000,DS_interstep,1,7.156427e-05,2.736736e-05,6.053764e-01,1.182145e-04,4.520718e-05,1
14.840000,DS_interstep,1,6.672810e-05,2.635052e-05,6.048128e-01,1.103285e-04,4.356805e-05,1
14.850000,DS_interstep,1,6.630507e-05,2.527190e-05,7.723648e-01,8.584684e-05,3.272016e-05,1
14.860000,DS_interstep,1,6.960809e-05,2.410156e-05,9.890112e-01,7.038150e-05,2.436935e-05,1
14.870000,DS_interstep,1,7.510786e-05,2.292403e-05,1.169197e+00,6.423882e-05,1.960664e-05,1
14.880000,DS_interstep,1,8.164130e-05,2.179854e-05,1.297022e+00,6.294519e-05,1.680661e-05,1
14.890000,DS_interstep,1,8.858466e-05,2.073825e-05,1.387709e+00,6.383517e-05,1.494423e-05,1
14.900000,DS_interstep,1,9.561519e-05,1.974612e-05,1.454743e+00,6.572650e-05,1.357361e-05,1
14.910000,DS_interstep,1,1.025439e-04,1.882331e-05,1.506630e+00,6.806176e-05,1.249366e-05,1
14.920000,DS_interstep,1,1.092352e-04,1.796976e-05,1.547950e+00,7.056764e-05,1.160875e-05,1
14.930000,DS_interstep,1,1.155722e-04,1.718566e-05,1.578765e+00,7.320415e-05,1.088551e-05,1
14.940000,DS_interstep,1,1.214583e-04,1.646881e-05,1.598593e+00,7.597825e-05,1.030207e-05,1
14.950000,DS_interstep,1,1.268290e-04,1.581405e-05,1.608519e+00,7.884832e-05,9.831441e-06,1
14.960000,DS_interstep,1,1.316577e-04,1.521433e-05,1.610772e+00,8.173581e-05,9.445369e-06,1
14.970000,DS_interstep,1,1.359517e-04,1.466236e-05,1.607600e+00,8.456810e-05,9.120653e-06,1
14.980000,DS_interstep,1,1.397406e-04,1.415171e-05,1.600387e+00,8.731671e-05,8.842676e-06,1
14.990000,DS_interstep,1,1.430642e-04,1.367717e-05,1.589516e+00,9.000487e-05,8.604609e-06,1
15.000000,DS_interstep,1,1.459643e-04,1.323471e-05,1.574783e+00,9.268848e-05,8.404150e-06,1
15.010000,DS_interstep,1,1.484769e-04,1.282109e-05,1.555942e+00,9.542577e-05,8.240082e-06,1
15.020000,DS_interstep,1,1.506334e-04,1.243356e-05,1.533080e+00,9.825542e-05,8.110182e-06,1
15.030000,DS_interstep,1,1.524596e-04,1.206979e-05,1.506739e+00,1.011851e-04,8.010537e-06,1
15.040000,DS_interstep,1,1.539779e-04,1.172760e-05,1.477826e+00,1.041921e-04,7.935707e-06,1
15.050000,DS_interstep,1,1.552089e-04,1.140494e-05,1.447448e+00,1.072293e-04,7.879345e-06,1
15.060000,DS_interstep,1,1.561727e-04,1.109990e-05,1.416718e+00,1.102356e-04,7.834940e-06,1
15.070000,DS_interstep,1,1.568895e-04,1.081069e-05,1.386614e+00,1.131457e-04,7.796464e-06,1
15.080000,DS_interstep,1,1.573794e-04,1.053561e-05,1.357890e+00,1.159000e-04,7.758813e-06,1
15.090000,DS_interstep,1,1.576621e-04,1.027311e-05,1.331046e+00,1.184498e-04,7.718073e-06,1
15.100000,DS_interstep,1,1.577570e-04,1.002173e-05,1.306348e+00,1.207619e-04,7.671563e-06,1
15.110000,DS_interstep,1,1.576823e-04,9.780187e-06,1.283864e+00,1.228186e-04,7.617776e-06,1
15.120000,DS_interstep,1,1.574545e-04,9.547289e-06,1.263518e+00,1.246159e-04,7.556114e-06,1
15.130000,DS_interstep,1,1.570889e-04,9.321921e-06,1.245146e+00,1.261610e-04,7.486607e-06,1
15.140000,DS_interstep,1,1.565996e-04,9.103170e-06,1.228579e+00,1.274639e-04,7.409509e-06,1
15.150000,DS_interstep,1,1.559983e-04,8.890196e-06,1.213571e+00,1.285449e-04,7.325649e-06,1
15.160000,DS_interstep,1,1.552957e-04,8.682271e-06,1.199833e+00,1.294311e-04,7.236234e-06,1
15.170000,DS_interstep,1,1.545003e-04,8.478822e-06,1.187127e+00,1.301465e-04,7.142305e-06,1
15.180000,DS_interstep,1,1.536205e-04,8.279363e-06,1.175248e+00,1.307132e-04,7.044778e-06,1
15.190000,DS_interstep,1,1.526626e-04,8.083483e-06,1.164027e+00,1.311503e-04,6.944409e-06,1
15.200000,DS_interstep,1,1.516334e-04,7.890857e-06,1.153318e+00,1.314758e-04,6.841874e-06,1
15.210000,DS_interstep,1,1.505382e-04,7.701262e-06,1.143000e+00,1.317045e-04,6.737764e-06,1
15.220000,DS_interstep,1,1.493828e-04,7.514482e-06,1.132971e+00,1.318505e-04,6.632545e-06,1
15.230000,DS_interstep,1,1.481722e-04,7.330398e-06,1.123146e+00,1.319260e-04,6.526664e-06,1
15.240000,DS_interstep,1,1.469112e-04,7.148908e-06,1.113455e+00,1.319417e-04,6.420471e-06,1
15.250000,DS_interstep,1,1.456045e-04,6.969970e-06,1.103836e+00,1.319077e-04,6.314316e-06,1
15.260000,DS_interstep,1,1.442564e-04,6.793570e-06,1.094238e+00,1.318327e-04,6.208492e-06,1
15.270000,DS_interstep,1,1.428712e-04,6.619719e-06,1.084617e+00,1.317251e-04,6.103280e-06,1
15.280000,DS_interstep,1,1.414529e-04,6.448451e-06,1.074933e+00,1.315922e-04,5.998931e-06,1
15.290000,DS_interstep,1,1.400054e-04,6.279827e-06,1.065156e+00,1.314412e-04,5.895688e-06,1
15.300000,DS_interstep,1,1.385324e-04,6.113904e-06,1.055258e+00,1.312783e-04,5.793755e-06,1
15.310000,DS_interstep,1,1.370374e-04,5.950762e-06,1.045218e+00,1.311090e-04,5.693324e-06,1
15.320000,DS_interstep,1,1.355235e-04,5.790482e-06,1.035020e+00,1.309381e-04,5.594559e-06,1
15.330000,DS_interstep,1,1.339941e-04,5.633136e-06,1.024656e+00,1.307698e-04,5.497587e-06,1
15.340000,DS_interstep,1,1.324519e-04,5.478815e-06,1.014122e+00,1.306075e-04,5.402523e-06,1
15.350000,DS_interstep,1,1.308997e-04,5.327573e-06,1.003418e+00,1.304538e-04,5.309425e-06,1
15.360000,DS_interstep,1,1.293400e-04,5.179479e-06,9.925664e-01,1.303086e-04,5.218269e-06,1
15.370000,DS_interstep,1,1.277752e-04,5.034576e-06,9.816032e-01,1.301699e-04,5.128932e-06,1
15.380000,DS_interstep,1,1.262074e-04,4.892901e-06,9.705344e-01,1.300390e-04,5.041450e-06,1
15.390000,DS_interstep,1,1.246385e-04,4.754487e-06,9.593727e-01,1.299166e-04,4.955829e-06,1
15.400000,DS_interstep,1,1.230704e-04,4.619350e-06,9.481321e-01,1.298030e-04,4.872053e-06,1
15.410000,DS_interstep,1,1.215048e-04,4.487489e-06,9.368284e-01,1.296980e-04,4.790087e-06,1
15.420000,DS_interstep,1,1.199432e-04,4.358904e-06,9.254784e-01,1.296013e-04,4.709893e-06,1
15.430000,DS_interstep,1,1.183868e-04,4.233575e-06,9.140982e-01,1.295122e-04,4.631423e-06,1
15.440000,DS_interstep,1,1.168372e-04,4.111481e-06,9.027042e-01,1.294302e-04,4.554628e-06,1
15.450000,DS_interstep,1,1.152954e-04,3.992589e-06,8.913110e-01,1.293548e-04,4.479456e-06,1
15.460000,DS_interstep,1,1.137623e-04,3.876857e-06,8.799324e-01,1.292853e-04,4.405857e-06,1
15.470000,DS_interstep,1,1.122391e-04,3.764234e-06,8.685806e-01,1.292213e-04,4.333776e-06,1
15.480000,DS_interstep,1,1.107265e-04,3.654676e-06,8.572666e-01,1.291623e-04,4.263173e-06,1
15.490000,DS_interstep,1,1.092253e-04,3.548123e-06,8.459996e-01,1.291080e-04,4.194001e-06,1
15.500000,DS_interstep,1,1.077363e-04,3.444516e-06,8.347879e-01,1.290583e-04,4.126217e-06,1
15.510000,DS_interstep,1,1.062601e-04,3.343798e-06,8.236384e-01,1.290130e-04,4.059790e-06,1
15.520000,DS_interstep,1,1.047973e-04,3.245901e-06,8.125572e-01,1.289722e-04,3.994673e-06,1
15.530000,DS_interstep,1,1.033485e-04,3.150762e-06,8.015496e-01,1.289358e-04,3.930839e-06,1
15.540000,DS_interstep,1,1.019140e-04,3.058321e-06,7.906199e-01,1.289040e-04,3.868257e-06,1
15.550000,DS_interstep,1,1.004945e-04,2.968507e-06,7.797720e-01,1.288768e-04,3.806891e-06,1
15.560000,DS_interstep,1,9.909031e-05,2.881261e-06,7.690095e-01,1.288545e-04,3.746718e-06,1
15.570000,DS_interstep,1,9.770171e-05,2.796523e-06,7.583353e-01,1.288371e-04,3.687713e-06,1
15.580000,DS_interstep,1,9.632908e-05,2.714228e-06,7.477523e-01,1.288249e-04,3.629849e-06,1
15.590000,DS_interstep,1,9.497272e-05,2.634313e-06,7.372631e-01,1.288179e-04,3.573098e-06,1
15.600000,DS_interstep,1,9.363279e-05,2.556727e-06,7.268701e-01,1.288164e-04,3.517447e-06,1
15.610000,DS_interstep,1,9.230963e-05,2.481404e-06,7.165755e-01,1.288205e-04,3.462865e-06,1
15.620000,DS_interstep,1,9.100332e-05,2.408289e-06,7.063815e-01,1.288303e-04,3.409331e-06,1
15.630000,DS_interstep,1,8.971395e-05,2.337334e-06,6.962899e-01,1.288457e-04,3.356840e-06,1
15.640000,DS_interstep,1,8.844178e-05,2.268475e-06,6.863029e-01,1.288670e-04,3.305355e-06,1
15.650000,DS_interstep,1,8.718678e-05,2.201669e-06,6.764223e-01,1.288940e-04,3.254874e-06,1
15.660000,DS_interstep,1,8.594908e-05,2.136858e-06,6.666498e-01,1.289269e-04,3.205368e-06,1
15.670000,DS_interstep,1,8.472863e-05,2.073996e-06,6.569870e-01,1.289655e-04,3.156830e-06,1
15.680000,DS_interstep,1,8.352549e-05,2.013034e-06,6.474354e-01,1.290098e-04,3.109244e-06,1
15.690000,DS_interstep,1,8.233957e-05,1.953924e-06,6.379967e-01,1.290596e-04,3.062592e-06,1
15.700000,DS_interstep,1,8.117086e-05,1.896617e-06,6.286721e-01,1.291148e-04,3.016862e-06,1
15.710000,DS_interstep,1,8.001933e-05,1.841068e-06,6.194629e-01,1.291753e-04,2.972040e-06,1
15.720000,DS_interstep,1,7.888483e-05,1.787232e-06,6.103700e-01,1.292410e-04,2.928112e-06,1
15.730000,DS_interstep,1,7.776727e-05,1.735066e-06,6.013945e-01,1.293116e-04,2.885071e-06,1
15.740000,DS_interstep,1,7.666656e-05,1.684520e-06,5.925371e-01,1.293869e-04,2.842894e-06,1
15.750000,DS_interstep,1,7.558248e-05,1.635560e-06,5.837985e-01,1.294667e-04,2.801582e-06,1
15.760000,DS_interstep,1,7.451497e-05,1.588134e-06,5.751790e-01,1.295509e-04,2.761112e-06,1
15.770000,DS_interstep,1,7.346376e-05,1.542207e-06,5.666792e-01,1.296391e-04,2.721482e-06,1
15.780000,DS_interstep,1,7.242879e-05,1.497734e-06,5.582991e-01,1.297312e-04,2.682673e-06,1
15.790000,DS_interstep,1,7.140981e-05,1.454674e-06,5.500385e-01,1.298269e-04,2.644677e-06,1
15.800000,DS_interstep,1,7.040663e-05,1.412989e-06,5.418974e-01,1.299261e-04,2.607485e-06,1
