t_s,tick,phase,step_index,Hdot_s_x_Nm,Hdot_s_y_Nm,Hdot_s_z_Nm,Hdot_s_proxy_x_Nm,Hdot_s_proxy_y_Nm,Hdot_s_proxy_z_Nm,hw_x_Nms,hw_y_Nms,hw_z_Nms,theta_s_x_deg,theta_s_y_deg,theta_s_z_deg,Ltot_x_Nms,Ltot_y_Nms,Ltot_z_Nms,rcom_x_m,rcom_y_m,rcom_z_m,rref_x_m,rref_y_m,rref_z_m,tauw_x_Nm,tauw_y_Nm,tauw_z_Nm,torso_pos_x_m,torso_pos_y_m,torso_pos_z_m,torso_pos_ref_x_m,torso_pos_ref_y_m,torso_pos_ref_z_m,torso_ori_err_deg,swing_dist_m,swing_active,swing_arm
16.790000,299,DS_interstep,1,,,,,,,3.067000e-02,5.458838e-01,-7.756991e-01,0.005977,0.233651,-0.314407,,,,0.751057,-0.575009,-0.349964,0.751057,-0.575009,-0.349964,-2.058017e+00,-5.000000e+00,4.986431e+00,0.962057,-0.761341,-0.336067,0.300226,-0.753251,-0.332763,0.158598,0.000002,0,a
16.800000,300,DS_interstep,1,,,,,,,3.871943e-02,5.708003e-01,-8.003454e-01,0.006057,0.233440,-0.314046,,,,0.751023,-0.575036,-0.349953,0.751023,-0.575036,-0.349953,1.610227e+00,4.988888e+00,-4.937152e+00,0.962009,-0.761386,-0.336053,0.300226,-0.753251,-0.332763,0.159084,0.000002,0,a
16.810000,301,DS_interstep,1,,,,,,,2.870263e-02,5.457724e-01,-7.753690e-01,0.006137,0.233229,-0.313686,,,,0.750988,-0.575063,-0.349941,0.750988,-0.575063,-0.349941,-2.003020e+00,-5.000000e+00,4.987414e+00,0.961959,-0.761430,-0.336038,0.300226,-0.753251,-0.332763,0.159428,0.000003,0,a
16.820000,302,DS_interstep,1,,,,,,,3.695315e-02,5.706898e-01,-8.000153e-01,0.006215,0.233018,-0.313325,,,,0.750953,-0.575089,-0.349930,0.750953,-0.575089,-0.349930,1.650426e+00,4.989071e+00,-4.937139e+00,0.961909,-0.761473,-0.336023,0.300226,-0.753251,-0.332763,0.159779,0.000002,0,a
16.830000,303,DS_interstep,1,,,,,,,2.719931e-02,5.456619e-01,-7.750349e-01,0.006292,0.232807,-0.312964,,,,0.750916,-0.575115,-0.349919,0.750916,-0.575115,-0.349919,-1.950444e+00,-5.000000e+00,4.988202e+00,0.961858,-0.761516,-0.336008,0.300226,-0.753251,-0.332763,0.160030,0.000003,0,a
16.840000,304,DS_interstep,1,,,,,,,3.564272e-02,5.705803e-01,-7.996814e-01,0.006369,0.232595,-0.312603,,,,0.750879,-0.575139,-0.349907,0.750879,-0.575139,-0.349907,1.688990e+00,4.989263e+00,-4.937180e+00,0.961805,-0.761557,-0.335992,0.300226,-0.753251,-0.332763,0.160331,0.000002,0,a
16.850000,305,DS_interstep,1,,,,,,,2.612393e-02,5.455524e-01,-7.746980e-01,0.006445,0.232384,-0.312243,,,,0.750841,-0.575163,-0.349896,0.750841,-0.575163,-0.349896,-1.903446e+00,-5.000000e+00,4.988817e+00,0.961752,-0.761598,-0.335975,0.300226,-0.753251,-0.332763,0.160565,0.000003,0,a
16.860000,306,DS_interstep,1,,,,,,,3.474486e-02,5.704716e-01,-7.993445e-01,0.006520,0.232172,-0.311882,,,,0.750802,-0.575186,-0.349884,0.750802,-0.575186,-0.349884,1.724485e+00,4.989412e+00,-4.937178e+00,0.961698,-0.761638,-0.335958,0.300226,-0.753251,-0.332763,0.160879,0.000002,0,a
16.870000,307,DS_interstep,1,,,,,,,2.543058e-02,5.454437e-01,-7.743587e-01,0.006595,0.231961,-0.311522,,,,0.750763,-0.575209,-0.349872,0.750763,-0.575209,-0.349872,-1.862550e+00,-5.000000e+00,4.989306e+00,0.961643,-0.761677,-0.335941,0.300226,-0.753251,-0.332763,0.161152,0.000004,0,a
16.880000,308,DS_interstep,1,,,,,,,3.420970e-02,5.703634e-01,-7.990049e-01,0.006669,0.231749,-0.311161,,,,0.750723,-0.575231,-0.349860,0.750723,-0.575231,-0.349860,1.756117e+00,4.989516e+00,-4.937118e+00,0.961587,-0.761716,-0.335923,0.300226,-0.753251,-0.332763,0.161526,0.000002,0,a
16.890000,309,DS_interstep,1,,,,,,,2.507156e-02,5.453355e-01,-7.740171e-01,0.006744,0.231538,-0.310800,,,,0.750682,-0.575253,-0.349848,0.750682,-0.575253,-0.349848,-1.827328e+00,-5.000000e+00,4.989697e+00,0.961531,-0.761754,-0.335905,0.300226,-0.753251,-0.332763,0.161878,0.000004,0,a
16.900000,310,DS_interstep,1,,,,,,,3.398671e-02,5.702556e-01,-7.986629e-01,0.006818,0.231325,-0.310439,,,,0.750641,-0.575275,-0.349836,0.750641,-0.575275,-0.349836,1.783320e+00,4.989600e+00,-4.937030e+00,0.961473,-0.761792,-0.335887,0.300226,-0.753251,-0.332763,0.162348,0.000002,0,a
16.910000,311,DS_interstep,1,,,,,,,2.499851e-02,5.452277e-01,-7.736736e-01,0.006892,0.231114,-0.310079,,,,0.750599,-0.575296,-0.349823,0.750599,-0.575296,-0.349823,-1.797340e+00,-5.000000e+00,4.990006e+00,0.961416,-0.761829,-0.335868,0.300226,-0.753251,-0.332763,0.162810,0.000003,0,a
16.920000,312,DS_interstep,1,,,,,,,3.402555e-02,5.701483e-01,-7.983191e-01,0.006967,0.230901,-0.309717,,,,0.750556,-0.575317,-0.349811,0.750556,-0.575317,-0.349811,1.805699e+00,4.989691e+00,-4.936956e+00,0.961358,-0.761866,-0.335849,0.300226,-0.753251,-0.332763,0.163402,0.000002,0,a
16.930000,313,DS_interstep,1,,,,,,,2.516192e-02,5.451204e-01,-7.733286e-01,0.007042,0.230690,-0.309356,,,,0.750514,-0.575339,-0.349798,0.750514,-0.575339,-0.349798,-1.772424e+00,-5.000000e+00,4.990244e+00,0.961299,-0.761903,-0.335829,0.300226,-0.753251,-0.332763,0.163998,0.000003,0,a
16.940000,314,DS_interstep,1,-2.017349e+00,-4.999998e+00,4.999999e+00,1.173780e-01,7.028426e-01,1.923573e-01,2.958533e-02,5.489817e-01,-7.826113e-01,0.007788,0.228558,-0.305744,,,,0.750063,-0.575561,-0.349684,0.795119,-0.548015,-0.312605,-1.098219e-02,1.113191e-01,-4.602457e-01,0.960694,-0.762265,-0.335649,0.408018,-0.754671,-0.333145,0.037751,2.400000,0,b
17.040000,315,DS_terminal,1,-1.980824e+00,-4.999999e+00,4.999999e+00,1.138132e-01,8.964172e-01,-2.202422e-01,3.919048e-02,5.600616e-01,-7.969765e-01,0.008545,0.226467,-0.302227,,,,0.749634,-0.575761,-0.349546,0.807644,-0.540343,-0.302161,2.090459e-01,4.275797e-01,-5.474286e-01,0.960149,-0.762582,-0.335452,0.455528,-0.755373,-0.333262,0.068717,2.399997,0,b
17.140000,316,DS_terminal,1,-1.989937e+00,-4.999999e+00,4.999999e+00,1.664002e-01,1.133653e+00,-4.866869e-01,5.083323e-02,5.754994e-01,-8.131250e-01,0.009362,0.224488,-0.298825,,,,0.749287,-0.575936,-0.349369,0.820665,-0.532367,-0.291304,2.402568e-01,4.901018e-01,-5.661576e-01,0.959689,-0.762858,-0.335201,0.509732,-0.756195,-0.333348,0.096452,2.399997,0,b
17.240000,317,DS_terminal,1,-1.980752e+00,-4.999999e+00,4.999999e+00,2.520301e-01,1.388668e+00,-7.515124e-01,6.342102e-02,5.925316e-01,-8.298961e-01,0.010267,0.222611,-0.295524,,,,0.749016,-0.576102,-0.349149,0.833659,-0.524407,-0.280469,2.456585e-01,5.008395e-01,-5.784684e-01,0.959324,-0.763104,-0.334892,0.568641,-0.757132,-0.333377,0.120714,2.399998,0,b
17.340000,318,DS_terminal,1,-1.960509e+00,-4.999999e+00,4.999999e+00,3.184594e-01,1.622587e+00,-1.047168e+00,7.510302e-02,6.089400e-01,-8.479206e-01,0.011247,0.220833,-0.292331,,,,0.748816,-0.576253,-0.348884,0.846106,-0.516782,-0.270090,1.176906e-01,3.875726e-01,-6.562996e-01,0.959057,-0.763315,-0.334526,0.629973,-0.758133,-0.333319,0.140839,2.399997,0,b
17.440000,319,DS_terminal,1,-1.933651e+00,-4.999999e+00,4.999999e+00,3.835555e-01,1.830247e+00,-1.317033e+00,8.342570e-02,6.222286e-01,-8.674694e-01,0.012286,0.219150,-0.289248,,,,0.748692,-0.576388,-0.348581,0.857521,-0.509790,-0.260572,-2.287115e-03,2.552092e-01,-6.570607e-01,0.958889,-0.763488,-0.334112,0.691325,-0.759154,-0.333157,0.157061,2.399997,0,b
17.540000,320,DS_terminal,1,-1.905817e+00,-4.999999e+00,4.999999e+00,4.386441e-01,2.005272e+00,-1.556682e+00,8.800404e-02,6.316549e-01,-8.874915e-01,0.013344,0.217545,-0.286277,,,,0.748646,-0.576501,-0.348252,0.867481,-0.503688,-0.252266,-8.411318e-02,1.548292e-01,-6.254603e-01,0.958820,-0.763621,-0.333667,0.750291,-0.760147,-0.332894,0.169414,2.399997,0,b
17.640000,321,DS_terminal,1,-1.885453e+00,-4.999999e+00,4.999999e+00,4.687593e-01,2.136351e+00,-1.760898e+00,8.820341e-02,6.361739e-01,-9.071225e-01,0.014375,0.216001,-0.283420,,,,0.748671,-0.576589,-0.347913,0.875665,-0.498676,-0.245443,-1.609937e-01,4.928192e-02,-5.720925e-01,0.958846,-0.763708,-0.333211,0.804599,-0.761052,-0.332542,0.177844,2.399997,0,b
17.740000,322,DS_terminal,1,-1.872010e+00,-4.999999e+00,4.999999e+00,4.753893e-01,2.222269e+00,-1.925153e+00,8.437934e-02,6.356844e-01,-9.250703e-01,0.015337,0.214495,-0.280674,,,,0.748761,-0.576644,-0.347579,0.881878,-0.494870,-0.240262,-2.173207e-01,-4.950544e-02,-4.841273e-01,0.958957,-0.763747,-0.332763,0.852270,-0.761820,-0.332131,0.182507,2.399998,0,b
17.840000,323,DS_terminal,1,-1.865853e+00,-4.999999e+00,4.999999e+00,4.617285e-01,2.266466e+00,-2.047109e+00,7.810192e-02,6.318197e-01,-9.409299e-01,0.016198,0.213010,-0.278030,,,,0.748901,-0.576664,-0.347260,0.886090,-0.492290,-0.236750,-1.879616e-01,3.657378e-02,-5.970024e-01,0.959135,-0.763735,-0.332339,0.891754,-0.762415,-0.331698,0.183717,2.399998,0,b
17.940000,324,DS_terminal,1,-1.861833e+00,-4.999999e+00,4.999999e+00,4.345833e-01,2.275378e+00,-2.133762e+00,7.101728e-02,6.255368e-01,-9.527799e-01,0.016950,0.211536,-0.275480,,,,0.749080,-0.576647,-0.346959,0.888463,-0.490836,-0.234771,-2.332675e-01,-7.868838e-02,-4.466790e-01,0.959368,-0.763675,-0.331942,0.922085,-0.762812,-0.331270,0.181930,2.399998,0,b
18.040000,325,DS_terminal,1,-1.856696e+00,-4.999999e+00,4.999999e+00,4.102377e-01,2.267088e+00,-2.187060e+00,6.393102e-02,6.181080e-01,-9.612844e-01,0.017600,0.210066,-0.273006,,,,0.749288,-0.576601,-0.346681,0.889386,-0.490271,-0.234002,-2.300448e-01,-6.860122e-02,-4.582829e-01,0.959640,-0.763573,-0.331576,0.943038,-0.763021,-0.330870,0.177982,2.399999,0,b
18.140000,326,DS_terminal,1,8.369539e-01,8.069885e-01,-3.514701e-01,3.546598e-01,2.148531e-01,-4.094924e-01,5.890380e-02,6.071100e-01,-9.559950e-01,0.018151,0.208594,-0.270586,,,,0.749511,-0.576531,-0.346425,0.750514,-0.575339,-0.349798,-1.289946e-01,-1.576987e-01,-4.190491e-04,0.959928,-0.763444,-0.331239,0.954354,-0.763414,-0.331250,0.173087,2.400000,0,b
18.240000,327,DS_terminal,1,8.046544e-01,8.106107e-01,-3.737466e-01,3.245495e-01,1.958680e-01,-3.898519e-01,5.377376e-02,5.956648e-01,-9.499142e-01,0.018634,0.207107,-0.268187,,,,0.749724,-0.576454,-0.346191,0.750514,-0.575339,-0.349798,-1.224237e-01,-1.641998e-01,1.923572e-02,0.960208,-0.763304,-0.330931,0.959521,-0.763338,-0.330936,0.167812,2.400000,0,b
18.340000,328,DS_terminal,1,7.824328e-01,8.008580e-01,-4.223312e-01,3.021023e-01,1.742932e-01,-4.196629e-01,4.878150e-02,5.840726e-01,-9.431005e-01,0.019056,0.205602,-0.265805,,,,0.749925,-0.576373,-0.345977,0.750514,-0.575339,-0.349798,-1.188713e-01,-1.632388e-01,3.042647e-02,0.960478,-0.763155,-0.330651,0.960543,-0.763205,-0.330662,0.162086,2.400000,0,b
18.440000,329,DS_terminal,1,7.555815e-01,7.910397e-01,-4.526248e-01,2.777163e-01,1.528221e-01,-4.256114e-01,4.376844e-02,5.725954e-01,-9.359717e-01,0.019412,0.204085,-0.263443,,,,0.750117,-0.576286,-0.345785,0.750514,-0.575339,-0.349798,-1.174715e-01,-1.606134e-01,3.653850e-02,0.960737,-0.762999,-0.330399,0.960796,-0.763048,-0.330416,0.156202,2.400000,0,b
18.540000,330,DS_terminal,1,7.253557e-01,7.810335e-01,-4.720460e-01,2.522025e-01,1.325120e-01,-4.180373e-01,3.872165e-02,5.612428e-01,-9.286002e-01,0.019704,0.202556,-0.261099,,,,0.750301,-0.576193,-0.345613,0.750514,-0.575339,-0.349798,-1.149496e-01,-1.582023e-01,4.303156e-02,0.960986,-0.762837,-0.330175,0.961041,-0.762883,-0.330198,0.150438,2.400000,0,b
18.640000,331,DS_terminal,1,6.941857e-01,7.692512e-01,-4.905527e-01,2.269173e-01,1.132252e-01,-4.116434e-01,3.370274e-02,5.500048e-01,-9.209421e-01,0.019937,0.201016,-0.258771,,,,0.750476,-0.576096,-0.345461,0.750514,-0.575339,-0.349798,-1.116315e-01,-1.556429e-01,4.988506e-02,0.961225,-0.762672,-0.329978,0.961275,-0.762715,-0.330007,0.144898,2.400000,0,b
18.740000,332,DS_terminal,1,6.619311e-01,7.557836e-01,-5.073529e-01,2.016291e-01,9.470347e-02,-4.052556e-01,2.873613e-02,5.388935e-01,-9.130055e-01,0.020114,0.199465,-0.256459,,,,0.750643,-0.575996,-0.345330,0.750514,-0.575339,-0.349798,-1.082728e-01,-1.528562e-01,5.618013e-02,0.961453,-0.762504,-0.329807,0.961498,-0.762545,-0.329842,0.139663,2.400000,0,b
18.840000,333,DS_terminal,1,6.285288e-01,7.409216e-01,-5.206409e-01,1.763608e-01,7.692434e-02,-3.963600e-01,2.382813e-02,5.279196e-01,-9.048196e-01,0.020238,0.197904,-0.254161,,,,0.750801,-0.575894,-0.345217,0.750514,-0.575339,-0.349798,-1.048779e-01,-1.499210e-01,6.187592e-02,0.961671,-0.762334,-0.329662,0.961712,-0.762374,-0.329702,0.134826,2.400000,0,b
18.940000,334,SS,2,9.586028e-01,-1.347943e+00,3.739550e+00,1.376106e-01,8.151939e-02,-4.312868e-01,4.097089e-03,5.264216e-01,-9.448663e-01,0.020256,0.196337,-0.251947,-1.504597e-03,1.965867e-04,8.598412e-04,0.751003,-0.575796,-0.345170,0.784081,-0.551478,-0.343185,-8.933666e-01,6.193467e-01,-1.983124e+00,0.961917,-0.762136,-0.329537,0.961705,-0.762314,-0.329662,0.015453,0.799648,1,b
19.040000,335,SS,2,1.049350e+00,-1.378893e+00,4.090136e+00,2.061634e-01,3.183329e-01,-5.748618e-01,-3.873192e-02,5.602986e-01,-1.052779e+00,0.019846,0.194912,-0.250105,,,,0.751550,-0.575540,-0.345235,0.791814,-0.548458,-0.343254,-1.012614e+00,1.047875e+00,-3.113005e+00,0.962351,-0.761801,-0.329398,0.961976,-0.762150,-0.329659,0.026686,0.797488,1,b
19.140000,336,SS,2,1.039334e+00,-1.271547e+00,4.689841e+00,2.372999e-01,6.105997e-01,-1.910478e-01,-9.290513e-02,6.149165e-01,-1.218380e+00,0.018898,0.193720,-0.248845,,,,0.752711,-0.575066,-0.345441,0.800085,-0.545799,-0.343442,-1.279258e+00,1.495179e+00,-4.288302e+00,0.963113,-0.761242,-0.329243,0.962697,-0.761715,-0.329651,0.032928,0.792095,1,b
19.240000,337,SS,2,9.466960e-01,-1.132149e+00,4.999884e+00,2.311212e-01,8.688289e-01,1.148811e-01,-1.584889e-01,6.896630e-01,-1.430635e+00,0.017295,0.192841,-0.248353,,,,0.754686,-0.574299,-0.345792,0.808776,-0.543421,-0.343722,-1.458482e+00,1.874876e+00,-5.000000e+00,0.964317,-0.760380,-0.329074,0.964027,-0.760912,-0.329637,0.036474,0.782376,1,b
19.340000,338,SS,2,7.381702e-01,-9.451580e-01,4.999982e+00,1.735466e-01,1.086169e+00,4.021959e-01,-2.259057e-01,7.778249e-01,-1.654679e+00,0.014989,0.192339,-0.248744,,,,0.757621,-0.573196,-0.346279,0.817946,-0.541374,-0.344115,-1.325762e+00,2.036792e+00,-5.000000e+00,0.966035,-0.759179,-0.328892,0.966075,-0.759675,-0.329616,0.037037,0.767580,1,b
19.440000,339,SS,2,4.771799e-01,-7.703722e-01,4.999990e+00,7.393805e-02,1.229696e+00,8.178490e-01,-2.860260e-01,8.724458e-01,-1.880607e+00,0.012064,0.192239,-0.250023,,,,0.761573,-0.571779,-0.346879,0.827347,-0.539486,-0.344564,-1.150576e+00,2.161194e+00,-5.000000e+00,0.968280,-0.757664,-0.328703,0.968904,-0.757967,-0.329586,0.036439,0.747281,1,b
19.540000,340,SS,2,2.188431e-01,-6.598882e-01,4.999993e+00,-4.510277e-02,1.266665e+00,1.257844e+00,-3.414443e-01,9.745417e-01,-2.108383e+00,0.008605,0.192563,-0.252176,,,,0.766567,-0.570069,-0.347555,0.837087,-0.537836,-0.345101,-1.039894e+00,2.295421e+00,-5.000000e+00,0.971056,-0.755859,-0.328513,0.972536,-0.755773,-0.329548,0.035950,0.721325,1,b
19.640000,341,SS,2,-6.172599e-02,-5.926287e-01,4.999994e+00,-2.007785e-01,1.206591e+00,1.756777e+00,-3.931462e-01,1.083081e+00,-2.337990e+00,0.004676,0.193330,-0.255200,,,,0.772606,-0.568065,-0.348267,0.846918,-0.536251,-0.345664,-9.408890e-01,2.392799e+00,-5.000000e+00,0.974360,-0.753775,-0.328332,0.976958,-0.753102,-0.329501,0.035454,0.689813,1,b
19.740000,342,SS,2,-3.631842e-01,-5.565162e-01,4.999994e+00,-3.994182e-01,1.061899e+00,2.295275e+00,-4.419756e-01,1.196729e+00,-2.569416e+00,0.000331,0.194553,-0.259087,,,,0.779667,-0.565755,-0.348974,0.856847,-0.534751,-0.346272,-8.713773e-01,2.463867e+00,-5.000000e+00,0.978191,-0.751412,-0.328168,0.982124,-0.749983,-0.329447,0.035098,0.653072,1,b
19.840000,343,SS,2,-6.834791e-01,-5.390427e-01,4.999994e+00,-6.420393e-01,8.573104e-01,2.844391e+00,-4.894222e-01,1.314339e+00,-2.802645e+00,-0.004390,0.196241,-0.263832,,,,0.787709,-0.563125,-0.349637,0.866784,-0.533260,-0.346885,-8.380824e-01,2.506915e+00,-5.000000e+00,0.982540,-0.748761,-0.328031,0.987958,-0.746459,-0.329386,0.034997,0.611627,1,b
19.940000,344,SS,2,-1.014236e+00,-5.030189e-01,4.999993e+00,-9.277291e-01,6.290709e-01,3.386093e+00,-5.370700e-01,1.434329e+00,-3.037663e+00,-0.009466,0.198393,-0.269428,,,,0.796671,-0.560150,-0.350222,0.876470,-0.531644,-0.347480,-8.406060e-01,2.510963e+00,-5.000000e+00,0.987395,-0.745800,-0.327927,0.994365,-0.742591,-0.329318,0.035168,0.566161,1,b
20.040000,345,SS,2,-1.353221e+00,-4.275672e-01,4.999989e+00,-1.248977e+00,4.196381e-01,3.894636e+00,-5.890095e-01,1.554157e+00,-3.274454e+00,-0.014897,0.201003,-0.275866,,,,0.806480,-0.556807,-0.350710,0.886072,-0.529986,-0.348063,-1.001776e+00,2.456377e+00,-5.000000e+00,0.992737,-0.742500,-0.327866,1.001227,-0.738447,-0.329246,0.035126,0.517460,1,b
20.140000,346,SS,2,-1.697345e+00,-2.298187e-01,4.999934e+00,-1.594702e+00,3.163129e-01,4.378539e+00,-6.505218e-01,1.671093e+00,-3.507709e+00,-0.020748,0.204051,-0.283129,,,,0.817054,-0.553058,-0.351108,0.895089,-0.528027,-0.348564,-1.093397e+00,2.284716e+00,-4.472930e+00,0.998522,-0.738829,-0.327857,1.008413,-0.734107,-0.329170,0.031720,0.466353,1,b
20.240000,347,SS,2,-2.148379e+00,1.753561e-01,4.581533e+00,-1.964698e+00,3.779679e-01,4.697953e+00,-7.004513e-01,1.770285e+00,-3.688610e+00,-0.026963,0.207481,-0.291037,,,,0.828246,-0.548934,-0.351423,0.903831,-0.525958,-0.349028,-6.147954e-01,1.738042e+00,-2.865644e+00,1.004653,-0.734826,-0.327904,1.015784,-0.729655,-0.329093,0.020644,0.413826,1,b
20.340000,348,SS,2,-2.549937e+00,6.762434e-01,4.053275e+00,-2.287073e+00,5.387027e-01,4.894044e+00,-7.297034e-01,1.844859e+00,-3.799188e+00,-0.033301,0.211184,-0.299311,,,,0.839821,-0.544590,-0.351656,0.911686,-0.523534,-0.349372,-1.955060e-01,1.213398e+00,-1.376889e+00,1.010992,-0.730605,-0.328006,1.023193,-0.725181,-0.329015,0.005030,0.360950,1,b
20.440000,349,SS,2,-2.835922e+00,1.187965e+00,3.425912e+00,-2.519576e+00,7.514210e-01,4.861879e+00,-7.429779e-01,1.894339e+00,-3.845279e+00,-0.039556,0.215053,-0.307699,,,,0.851543,-0.540158,-0.351807,0.918939,-0.521075,-0.349660,8.500002e-02,6.376387e-01,-9.214356e-02,1.017417,-0.726265,-0.328153,1.030493,-0.720772,-0.328938,0.019901,0.308810,1,b
20.540000,350,SS,2,-3.043441e+00,1.695225e+00,2.740252e+00,-2.688012e+00,9.821010e-01,4.697903e+00,-7.362291e-01,1.917303e+00,-3.821776e+00,-0.045550,0.218975,-0.315961,,,,0.863183,-0.535749,-0.351879,0.925066,-0.518549,-0.349840,6.533895e-01,-3.782964e-03,1.507259e+00,1.023819,-0.721902,-0.328335,1.037539,-0.716517,-0.328864,0.047410,0.258461,1,b
20.640000,351,SS,2,-3.083283e+00,2.179953e+00,2.083032e+00,-2.701888e+00,1.238268e+00,4.453250e+00,-7.187078e-01,1.909848e+00,-3.746259e+00,-0.051090,0.222822,-0.323866,,,,0.874511,-0.531489,-0.351879,0.930226,-0.516249,-0.349965,7.292738e-01,-5.899045e-01,2.484461e+00,1.030101,-0.717606,-0.328536,1.044195,-0.712498,-0.328794,0.078661,0.210901,1,b
20.740000,352,SS,2,-3.090008e+00,2.562045e+00,1.304851e+00,-2.697414e+00,1.429576e+00,3.990624e+00,-6.888741e-01,1.873130e+00,-3.615829e+00,-0.056086,0.226478,-0.331231,,,,0.885301,-0.527441,-0.351807,0.934253,-0.514216,-0.350024,1.000901e+00,-1.229427e+00,3.612166e+00,1.036171,-0.713449,-0.328742,1.050338,-0.708788,-0.328729,0.109944,0.167028,1,b
20.840000,353,SS,2,-3.002884e+00,2.869557e+00,5.090710e-01,-2.596157e+00,1.586143e+00,3.455704e+00,-6.488084e-01,1.806713e+00,-3.438359e+00,-0.060425,0.229823,-0.337876,,,,0.895358,-0.523685,-0.351680,0.936958,-0.512723,-0.350034,1.149267e+00,-1.834498e+00,4.484027e+00,1.041951,-0.709512,-0.328936,1.055858,-0.705454,-0.328671,0.139885,0.127621,1,b
20.940000,354,SS,2,-2.838039e+00,3.062909e+00,-3.195907e-01,-2.421386e+00,1.681618e+00,2.797024e+00,-6.025180e-01,1.713054e+00,-3.226374e+00,-0.064044,0.232747,-0.343662,,,,0.904507,-0.520278,-0.351510,0.938676,-0.511634,-0.350008,1.218024e+00,-2.367493e+00,5.000000e+00,1.047370,-0.705860,-0.329106,1.060670,-0.702548,-0.328620,0.165613,0.093305,1,b
21.040000,355,SS,2,-2.602717e+00,3.106403e+00,-1.076457e+00,-2.191899e+00,1.707147e+00,2.050822e+00,-5.588845e-01,1.598526e+00,-3.011873e+00,-0.066950,0.235162,-0.348522,,,,0.912626,-0.517233,-0.351316,0.939217,-0.511291,-0.350000,1.035517e+00,-2.729007e+00,4.990084e+00,1.052388,-0.702516,-0.329242,1.064713,-0.700107,-0.328578,0.184120,0.064513,1,b
21.140000,356,SS,2,-2.334014e+00,3.021016e+00,-1.828073e+00,-1.926032e+00,1.673513e+00,1.215045e+00,-5.216164e-01,1.467499e+00,-2.795670e+00,-0.069229,0.237005,-0.352466,,,,0.919655,-0.514515,-0.351124,0.939217,-0.511291,-0.350000,8.692220e-01,-3.051017e+00,4.973957e+00,1.056989,-0.699467,-0.329340,1.067955,-0.698149,-0.328543,0.195203,0.041469,1,b
