t_s,phase,step_index,swing_arm,d_grip_swing_mm,ori_err_deg,pos_ok,ori_ok,gate_eval,twist_norm_at_gateeval,docked_at_gateeval,Hdot_s_realized_cont_x_Nm,Hdot_s_realized_cont_y_Nm,Hdot_s_realized_cont_z_Nm,Hdot_s_realized_norm_Nm,Hdot_s_planned_ss_x_Nm,Hdot_s_planned_ss_y_Nm,Hdot_s_planned_ss_z_Nm,Hdot_s_planned_norm_Nm,tauw_x_Nm,tauw_y_Nm,tauw_z_Nm,hw_x_Nms,hw_y_Nms,hw_z_Nms,r_com_x_m,r_com_y_m,r_com_z_m,r_com_ref_x_m,r_com_ref_y_m,r_com_ref_z_m,e_com_m,v_com_x_mps,v_com_y_mps,v_com_z_mps,v_com_ref_x_mps,v_com_ref_y_mps,v_com_ref_z_mps,theta_s_x_deg,theta_s_y_deg,theta_s_z_deg,e_torso_pos_m,e_torso_ori_deg,p_torso_x_m,p_torso_y_m,p_torso_z_m,p_torso_ref_x_m,p_torso_ref_y_m,p_torso_ref_z_m,e_ee_pos_mm,e_ee_ori_deg,qp_ok,nmpc_ok,qp_time_ms,nmpc_time_ms,nmpc_iterations,lambda_qp_norm,lambda_ref_norm,tau_max_joint_Nm,omega_s_x_radps,omega_s_y_radps,omega_s_z_radps,Ltot_x_Nms,Ltot_y_Nms,Ltot_z_Nms,Ltot_norm_Nms,qp_solve_ms_sum,qp_solve_ms_max,qp_iter_sum,qp_n_solves,qp_n_failed,qp_status_worst,nmpc_status_str,aocs_tau_ff_x_Nm,aocs_tau_ff_y_Nm,aocs_tau_ff_z_Nm,aocs_tau_att_p_x_Nm,aocs_tau_att_p_y_Nm,aocs_tau_att_p_z_Nm,aocs_tau_rate_d_x_Nm,aocs_tau_rate_d_y_Nm,aocs_tau_rate_d_z_Nm,aocs_tau_accel_d_x_Nm,aocs_tau_accel_d_y_Nm,aocs_tau_accel_d_z_Nm,aocs_tau_antiwindup_x_Nm,aocs_tau_antiwindup_y_Nm,aocs_tau_antiwindup_z_Nm,aocs_tau_w_preclip_x_Nm,aocs_tau_w_preclip_y_Nm,aocs_tau_w_preclip_z_Nm,aocs_decomp_measured
18.0400,DS_interstep,1,a,0.0000,0.0010,1,1,0,,,3.932798e-03,-2.893029e-03,1.740831e-02,1.807998e-02,,,,,-6.061437e-03,-1.061640e-02,1.123915e-03,3.077066e-02,5.039976e-01,-8.229389e-01,6.733747e-01,-6.423131e-01,-3.510167e-01,6.733747e-01,-6.423131e-01,-3.510167e-01,0.000000e+00,-1.375293e-04,-3.778805e-05,3.494568e-05,0.000000e+00,0.000000e+00,0.000000e+00,-1.968827e-02,1.411915e-01,-2.013756e-01,1.267890e-02,6.484774e-01,8.619511e-01,-8.529644e-01,-3.458951e-01,8.556176e-01,-8.422947e-01,-3.432880e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,1.568013e-02,,7.622861e-03,-3.521234e-05,-3.230511e-04,4.471143e-04,,,,,5.701663e+00,5.701663e+00,98,1,0,0,NMPC_BYPASSED,-3.932798e-03,2.893029e-03,-1.740831e-02,-3.389409e-04,2.468080e-03,-3.518703e-03,-1.760043e-03,-1.615612e-02,2.236190e-02,-2.965448e-05,1.786063e-04,-3.109684e-04,0.000000e+00,0.000000e+00,0.000000e+00,-6.061437e-03,-1.061640e-02,1.123915e-03,1
18.0500,DS_interstep,1,a,0.0000,0.0010,1,1,0,,,3.885861e-03,-2.833111e-03,1.713308e-02,1.779519e-02,,,,,-6.014467e-03,-1.067649e-02,1.399387e-03,3.073905e-02,5.039190e-01,-8.228907e-01,6.733735e-01,-6.423137e-01,-3.510164e-01,6.733735e-01,-6.423137e-01,-3.510164e-01,0.000000e+00,-1.353591e-04,-3.717030e-05,3.465361e-05,0.000000e+00,0.000000e+00,0.000000e+00,-1.970782e-02,1.410066e-01,-2.011193e-01,1.267870e-02,6.485751e-01,8.619493e-01,-8.529654e-01,-3.458946e-01,8.556176e-01,-8.422947e-01,-3.432880e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,1.543503e-02,,7.502276e-03,-3.522344e-05,-3.229801e-04,4.469915e-04,,,,,5.514054e+00,5.514054e+00,98,1,0,0,NMPC_BYPASSED,-3.885861e-03,2.833111e-03,-1.713308e-02,-3.392931e-04,2.464851e-03,-3.514230e-03,-1.760617e-03,-1.615256e-02,2.235571e-02,-2.869642e-05,1.781048e-04,-3.090174e-04,0.000000e+00,0.000000e+00,0.000000e+00,-6.014467e-03,-1.067649e-02,1.399387e-03,1
18.0600,DS_interstep,1,a,0.0000,0.0010,1,1,0,,,3.839480e-03,-2.774257e-03,1.686207e-02,1.751478e-02,,,,,-5.968047e-03,-1.073551e-02,1.670650e-03,3.070768e-02,5.038402e-01,-8.228412e-01,6.733722e-01,-6.423143e-01,-3.510161e-01,6.733722e-01,-6.423143e-01,-3.510161e-01,0.000000e+00,-1.332218e-04,-3.656219e-05,3.436426e-05,0.000000e+00,0.000000e+00,0.000000e+00,-1.972738e-02,1.408216e-01,-2.008632e-01,1.267851e-02,6.486713e-01,8.619476e-01,-8.529663e-01,-3.458942e-01,8.556176e-01,-8.422947e-01,-3.432880e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,1.519367e-02,,7.383537e-03,-3.523416e-05,-3.229092e-04,4.468694e-04,,,,,6.613168e+00,6.613168e+00,98,1,0,0,NMPC_BYPASSED,-3.839480e-03,2.774257e-03,-1.686207e-02,-3.396454e-04,2.461622e-03,-3.509759e-03,-1.761172e-03,-1.614900e-02,2.234957e-02,-2.774984e-05,1.776122e-04,-3.070962e-04,0.000000e+00,0.000000e+00,0.000000e+00,-5.968047e-03,-1.073551e-02,1.670650e-03,1
18.0700,DS_interstep,1,a,0.0000,0.0010,1,1,0,,,3.793649e-03,-2.716449e-03,1.659521e-02,1.723867e-02,,,,,-5.922170e-03,-1.079349e-02,1.937767e-03,3.067653e-02,5.037610e-01,-8.227904e-01,6.733710e-01,-6.423148e-01,-3.510158e-01,6.733710e-01,-6.423148e-01,-3.510158e-01,0.000000e+00,-1.311171e-04,-3.596356e-05,3.407760e-05,0.000000e+00,0.000000e+00,0.000000e+00,-1.974694e-02,1.406367e-01,-2.006071e-01,1.267831e-02,6.487660e-01,8.619459e-01,-8.529671e-01,-3.458937e-01,8.556176e-01,-8.422947e-01,-3.432880e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,1.495599e-02,,7.266618e-03,-3.524452e-05,-3.228386e-04,4.467480e-04,,,,,8.268080e+00,8.268080e+00,98,1,0,0,NMPC_BYPASSED,-3.793649e-03,2.716449e-03,-1.659521e-02,-3.399979e-04,2.458394e-03,-3.505289e-03,-1.761708e-03,-1.614546e-02,2.234347e-02,-2.681461e-05,1.771283e-04,-3.052044e-04,0.000000e+00,0.000000e+00,0.000000e+00,-5.922170e-03,-1.079349e-02,1.937767e-03,1
18.0800,DS_interstep,1,a,0.0000,0.0009,1,1,0,,,3.748363e-03,-2.659669e-03,1.633244e-02,1.696681e-02,,,,,-5.876830e-03,-1.085044e-02,2.200804e-03,3.064561e-02,5.036816e-01,-8.227383e-01,6.733697e-01,-6.423153e-01,-3.510155e-01,6.733697e-01,-6.423153e-01,-3.510155e-01,0.000000e+00,-1.290444e-04,-3.537426e-05,3.379364e-05,0.000000e+00,0.000000e+00,0.000000e+00,-1.976651e-02,1.404518e-01,-2.003511e-01,1.267813e-02,6.488592e-01,8.619443e-01,-8.529680e-01,-3.458933e-01,8.556176e-01,-8.422947e-01,-3.432880e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,1.472194e-02,,7.151489e-03,-3.525451e-05,-3.227681e-04,4.466274e-04,,,,,5.883901e+00,5.883901e+00,98,1,0,0,NMPC_BYPASSED,-3.748363e-03,2.659669e-03,-1.633244e-02,-3.403505e-04,2.455167e-03,-3.500820e-03,-1.762226e-03,-1.614193e-02,2.233740e-02,-2.589061e-05,1.766528e-04,-3.033415e-04,0.000000e+00,0.000000e+00,0.000000e+00,-5.876830e-03,-1.085044e-02,2.200804e-03,1
18.0900,DS_interstep,1,a,0.0000,0.0009,1,1,0,,,3.703615e-03,-2.603900e-03,1.607369e-02,1.669912e-02,,,,,-5.832021e-03,-1.090638e-02,2.459822e-03,3.061492e-02,5.036019e-01,-8.226848e-01,6.733685e-01,-6.423159e-01,-3.510152e-01,6.733685e-01,-6.423159e-01,-3.510152e-01,0.000000e+00,-1.270032e-04,-3.479416e-05,3.351234e-05,0.000000e+00,0.000000e+00,0.000000e+00,-1.978608e-02,1.402670e-01,-2.000952e-01,1.267794e-02,6.489509e-01,8.619426e-01,-8.529689e-01,-3.458928e-01,8.556176e-01,-8.422947e-01,-3.432880e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,1.449146e-02,,7.038124e-03,-3.526414e-05,-3.226978e-04,4.465076e-04,,,,,6.099521e+00,6.099521e+00,98,1,0,0,NMPC_BYPASSED,-3.703615e-03,2.603900e-03,-1.607369e-02,-3.407031e-04,2.451940e-03,-3.496352e-03,-1.762725e-03,-1.613841e-02,2.233137e-02,-2.497772e-05,1.761857e-04,-3.015071e-04,0.000000e+00,0.000000e+00,0.000000e+00,-5.832021e-03,-1.090638e-02,2.459822e-03,1
18.1000,DS_interstep,1,a,0.0000,0.0009,1,1,0,,,3.659399e-03,-2.549122e-03,1.581891e-02,1.643554e-02,,,,,-5.787738e-03,-1.096133e-02,2.714883e-03,3.058445e-02,5.035219e-01,-8.226301e-01,6.733674e-01,-6.423164e-01,-3.510150e-01,6.733674e-01,-6.423164e-01,-3.510150e-01,0.000000e+00,-1.249931e-04,-3.422310e-05,3.323370e-05,0.000000e+00,0.000000e+00,0.000000e+00,-1.980566e-02,1.400822e-01,-1.998394e-01,1.267775e-02,6.490411e-01,8.619410e-01,-8.529697e-01,-3.458924e-01,8.556176e-01,-8.422947e-01,-3.432880e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,1.426450e-02,,6.926496e-03,-3.527341e-05,-3.226277e-04,4.463884e-04,,,,,5.939906e+00,5.939906e+00,98,1,0,0,NMPC_BYPASSED,-3.659399e-03,2.549122e-03,-1.581891e-02,-3.410559e-04,2.448714e-03,-3.491885e-03,-1.763207e-03,-1.613489e-02,2.232538e-02,-2.407581e-05,1.757269e-04,-2.997007e-04,0.000000e+00,0.000000e+00,0.000000e+00,-5.787738e-03,-1.096133e-02,2.714883e-03,1
18.1100,DS_interstep,1,a,0.0000,0.0009,1,1,0,,,3.615710e-03,-2.495320e-03,1.556803e-02,1.617602e-02,,,,,-5.743974e-03,-1.101530e-02,2.966048e-03,3.055421e-02,5.034416e-01,-8.225742e-01,6.733662e-01,-6.423169e-01,-3.510147e-01,6.733662e-01,-6.423169e-01,-3.510147e-01,0.000000e+00,-1.230135e-04,-3.366095e-05,3.295771e-05,0.000000e+00,0.000000e+00,0.000000e+00,-1.982525e-02,1.398975e-01,-1.995836e-01,1.267757e-02,6.491300e-01,8.619394e-01,-8.529705e-01,-3.458919e-01,8.556176e-01,-8.422947e-01,-3.432880e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,1.404100e-02,,6.816578e-03,-3.528233e-05,-3.225578e-04,4.462699e-04,,,,,6.406790e+00,6.406790e+00,98,1,0,0,NMPC_BYPASSED,-3.615710e-03,2.495320e-03,-1.556803e-02,-3.414087e-04,2.445489e-03,-3.487420e-03,-1.763671e-03,-1.613139e-02,2.231942e-02,-2.318477e-05,1.752762e-04,-2.979220e-04,0.000000e+00,0.000000e+00,0.000000e+00,-5.743974e-03,-1.101530e-02,2.966048e-03,1
18.1200,DS_interstep,1,a,0.0000,0.0009,1,1,0,,,3.572542e-03,-2.442476e-03,1.532099e-02,1.592048e-02,,,,,-5.700724e-03,-1.106832e-02,3.213376e-03,3.052418e-02,5.033611e-01,-8.225170e-01,6.733650e-01,-6.423174e-01,-3.510144e-01,6.733650e-01,-6.423174e-01,-3.510144e-01,0.000000e+00,-1.210641e-04,-3.310756e-05,3.268434e-05,0.000000e+00,0.000000e+00,0.000000e+00,-1.984484e-02,1.397128e-01,-1.993278e-01,1.267739e-02,6.492174e-01,8.619379e-01,-8.529714e-01,-3.458915e-01,8.556176e-01,-8.422947e-01,-3.432880e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,1.382091e-02,,6.708343e-03,-3.529091e-05,-3.224880e-04,4.461521e-04,,,,,6.364226e+00,6.364226e+00,98,1,0,0,NMPC_BYPASSED,-3.572542e-03,2.442476e-03,-1.532099e-02,-3.417617e-04,2.442264e-03,-3.482956e-03,-1.764117e-03,-1.612789e-02,2.231350e-02,-2.230447e-05,1.748333e-04,-2.961705e-04,0.000000e+00,0.000000e+00,0.000000e+00,-5.700724e-03,-1.106832e-02,3.213376e-03,1
18.1300,DS_interstep,1,a,0.0000,0.0009,1,1,0,,,3.529888e-03,-2.390573e-03,1.507774e-02,1.566886e-02,,,,,-5.657983e-03,-1.112039e-02,3.456926e-03,3.049436e-02,5.032803e-01,-8.224586e-01,6.733639e-01,-6.423179e-01,-3.510141e-01,6.733639e-01,-6.423179e-01,-3.510141e-01,0.000000e+00,-1.191443e-04,-3.256281e-05,3.241358e-05,0.000000e+00,0.000000e+00,0.000000e+00,-1.986444e-02,1.395281e-01,-1.990722e-01,1.267721e-02,6.493035e-01,8.619363e-01,-8.529722e-01,-3.458911e-01,8.556176e-01,-8.422947e-01,-3.432880e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,1.360419e-02,,6.601766e-03,-3.529914e-05,-3.224184e-04,4.460350e-04,,,,,6.108385e+00,6.108385e+00,98,1,0,0,NMPC_BYPASSED,-3.529888e-03,2.390573e-03,-1.507774e-02,-3.421147e-04,2.439041e-03,-3.478492e-03,-1.764545e-03,-1.612440e-02,2.230761e-02,-2.143479e-05,1.743983e-04,-2.944457e-04,0.000000e+00,0.000000e+00,0.000000e+00,-5.657983e-03,-1.112039e-02,3.456926e-03,1
18.1400,DS_interstep,1,a,0.0000,0.0009,1,1,0,,,3.487743e-03,-2.339595e-03,1.483822e-02,1.542111e-02,,,,,-5.615744e-03,-1.117154e-02,3.696757e-03,3.046476e-02,5.031993e-01,-8.223990e-01,6.733628e-01,-6.423183e-01,-3.510139e-01,6.733628e-01,-6.423183e-01,-3.510139e-01,0.000000e+00,-1.172538e-04,-3.202654e-05,3.214543e-05,0.000000e+00,0.000000e+00,0.000000e+00,-1.988405e-02,1.393435e-01,-1.988166e-01,1.267704e-02,6.493882e-01,8.619348e-01,-8.529730e-01,-3.458907e-01,8.556176e-01,-8.422947e-01,-3.432880e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,1.339077e-02,,6.496822e-03,-3.530703e-05,-3.223490e-04,4.459186e-04,,,,,8.254584e+00,8.254584e+00,98,1,0,0,NMPC_BYPASSED,-3.487743e-03,2.339595e-03,-1.483822e-02,-3.424678e-04,2.435818e-03,-3.474031e-03,-1.764957e-03,-1.612092e-02,2.230175e-02,-2.057562e-05,1.739710e-04,-2.927473e-04,0.000000e+00,0.000000e+00,0.000000e+00,-5.615744e-03,-1.117154e-02,3.696757e-03,1
18.1500,DS_interstep,1,a,0.0000,0.0008,1,1,0,,,3.446102e-03,-2.289526e-03,1.460236e-02,1.517717e-02,,,,,-5.574001e-03,-1.122178e-02,3.932926e-03,3.043536e-02,5.031181e-01,-8.223382e-01,6.733617e-01,-6.423188e-01,-3.510136e-01,6.733617e-01,-6.423188e-01,-3.510136e-01,0.000000e+00,-1.153919e-04,-3.149864e-05,3.187985e-05,0.000000e+00,0.000000e+00,0.000000e+00,-1.990366e-02,1.391589e-01,-1.985611e-01,1.267687e-02,6.494716e-01,8.619333e-01,-8.529737e-01,-3.458903e-01,8.556176e-01,-8.422947e-01,-3.432880e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,1.318060e-02,,6.393486e-03,-3.531459e-05,-3.222797e-04,4.458028e-04,,,,,6.155378e+00,6.155378e+00,96,1,0,0,NMPC_BYPASSED,-3.446102e-03,2.289526e-03,-1.460236e-02,-3.428210e-04,2.432595e-03,-3.469570e-03,-1.765351e-03,-1.611745e-02,2.229593e-02,-1.972684e-05,1.735512e-04,-2.910748e-04,0.000000e+00,0.000000e+00,0.000000e+00,-5.574001e-03,-1.122178e-02,3.932926e-03,1
18.1600,DS_interstep,1,a,0.0000,0.0008,1,1,0,,,3.404959e-03,-2.240350e-03,1.437012e-02,1.493697e-02,,,,,-5.532750e-03,-1.127113e-02,4.165488e-03,3.040618e-02,5.030365e-01,-8.222762e-01,6.733606e-01,-6.423193e-01,-3.510134e-01,6.733606e-01,-6.423193e-01,-3.510134e-01,0.000000e+00,-1.135585e-04,-3.097897e-05,3.161684e-05,0.000000e+00,0.000000e+00,0.000000e+00,-1.992328e-02,1.389744e-01,-1.983056e-01,1.267670e-02,6.495536e-01,8.619319e-01,-8.529745e-01,-3.458898e-01,8.556176e-01,-8.422947e-01,-3.432880e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,1.297365e-02,,6.291732e-03,-3.532181e-05,-3.222107e-04,4.456877e-04,,,,,5.556915e+00,5.556915e+00,96,1,0,0,NMPC_BYPASSED,-3.404959e-03,2.240350e-03,-1.437012e-02,-3.431743e-04,2.429373e-03,-3.465110e-03,-1.765729e-03,-1.611399e-02,2.229014e-02,-1.888833e-05,1.731388e-04,-2.894279e-04,0.000000e+00,0.000000e+00,0.000000e+00,-5.532750e-03,-1.127113e-02,4.165488e-03,1
18.1700,DS_interstep,1,a,0.0000,0.0008,1,1,0,,,3.364307e-03,-2.192051e-03,1.414143e-02,1.470046e-02,,,,,-5.491986e-03,-1.131960e-02,4.394499e-03,3.037720e-02,5.029548e-01,-8.222131e-01,6.733596e-01,-6.423198e-01,-3.510131e-01,6.733596e-01,-6.423198e-01,-3.510131e-01,0.000000e+00,-1.117529e-04,-3.046741e-05,3.135639e-05,0.000000e+00,0.000000e+00,0.000000e+00,-1.994290e-02,1.387899e-01,-1.980502e-01,1.267653e-02,6.496344e-01,8.619304e-01,-8.529752e-01,-3.458894e-01,8.556176e-01,-8.422947e-01,-3.432880e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,1.276985e-02,,6.191537e-03,-3.532871e-05,-3.221417e-04,4.455732e-04,,,,,6.029812e+00,6.029812e+00,96,1,0,0,NMPC_BYPASSED,-3.364307e-03,2.192051e-03,-1.414143e-02,-3.435277e-04,2.426152e-03,-3.460652e-03,-1.766090e-03,-1.611053e-02,2.228439e-02,-1.805999e-05,1.727336e-04,-2.878062e-04,0.000000e+00,0.000000e+00,0.000000e+00,-5.491986e-03,-1.131960e-02,4.394499e-03,1
18.1800,DS_interstep,1,a,0.0000,0.0008,1,1,0,,,3.324143e-03,-2.144615e-03,1.391624e-02,1.446759e-02,,,,,-5.451701e-03,-1.136720e-02,4.620013e-03,3.034842e-02,5.028728e-01,-8.221489e-01,6.733585e-01,-6.423202e-01,-3.510128e-01,6.733585e-01,-6.423202e-01,-3.510128e-01,0.000000e+00,-1.099747e-04,-2.996382e-05,3.109847e-05,0.000000e+00,0.000000e+00,0.000000e+00,-1.996252e-02,1.386054e-01,-1.977949e-01,1.267636e-02,6.497139e-01,8.619290e-01,-8.529760e-01,-3.458890e-01,8.556176e-01,-8.422947e-01,-3.432880e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,1.256917e-02,,6.092877e-03,-3.533528e-05,-3.220729e-04,4.454594e-04,,,,,5.893327e+00,5.893327e+00,96,1,0,0,NMPC_BYPASSED,-3.324143e-03,2.144615e-03,-1.391624e-02,-3.438811e-04,2.422932e-03,-3.456195e-03,-1.766435e-03,-1.610709e-02,2.227866e-02,-1.724171e-05,1.723356e-04,-2.862093e-04,0.000000e+00,0.000000e+00,0.000000e+00,-5.451701e-03,-1.136720e-02,4.620013e-03,1
18.1900,DS_interstep,1,a,0.0000,0.0008,1,1,0,,,3.284460e-03,-2.098025e-03,1.369451e-02,1.423829e-02,,,,,-5.411892e-03,-1.141397e-02,4.842085e-03,3.031985e-02,5.027906e-01,-8.220836e-01,6.733575e-01,-6.423206e-01,-3.510126e-01,6.733575e-01,-6.423206e-01,-3.510126e-01,0.000000e+00,-1.082236e-04,-2.946808e-05,3.084306e-05,0.000000e+00,0.000000e+00,0.000000e+00,-1.998215e-02,1.384210e-01,-1.975396e-01,1.267620e-02,6.497921e-01,8.619276e-01,-8.529767e-01,-3.458886e-01,8.556176e-01,-8.422947e-01,-3.432880e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,1.237154e-02,,5.995728e-03,-3.534153e-05,-3.220043e-04,4.453461e-04,,,,,5.865337e+00,5.865337e+00,94,1,0,0,NMPC_BYPASSED,-3.284460e-03,2.098025e-03,-1.369451e-02,-3.442346e-04,2.419712e-03,-3.451739e-03,-1.766764e-03,-1.610365e-02,2.227297e-02,-1.643336e-05,1.719446e-04,-2.846367e-04,0.000000e+00,0.000000e+00,0.000000e+00,-5.411892e-03,-1.141397e-02,4.842085e-03,1
18.2000,DS_interstep,1,a,0.0000,0.0008,1,1,0,,,3.245254e-03,-2.052267e-03,1.347617e-02,1.401252e-02,,,,,-5.372553e-03,-1.145989e-02,5.060766e-03,3.029147e-02,5.027082e-01,-8.220172e-01,6.733565e-01,-6.423211e-01,-3.510123e-01,6.733565e-01,-6.423211e-01,-3.510123e-01,0.000000e+00,-1.064992e-04,-2.898007e-05,3.059017e-05,0.000000e+00,0.000000e+00,0.000000e+00,-2.000179e-02,1.382366e-01,-1.972844e-01,1.267604e-02,6.498690e-01,8.619262e-01,-8.529774e-01,-3.458882e-01,8.556176e-01,-8.422947e-01,-3.432880e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,1.217693e-02,,5.900067e-03,-3.534747e-05,-3.219358e-04,4.452335e-04,,,,,5.756033e+00,5.756033e+00,94,1,0,0,NMPC_BYPASSED,-3.245254e-03,2.052267e-03,-1.347617e-02,-3.445881e-04,2.416493e-03,-3.447284e-03,-1.767077e-03,-1.610022e-02,2.226731e-02,-1.563485e-05,1.715606e-04,-2.830882e-04,0.000000e+00,0.000000e+00,0.000000e+00,-5.372553e-03,-1.145989e-02,5.060766e-03,1
18.2100,DS_interstep,1,a,0.0000,0.0008,1,1,0,,,3.206518e-03,-2.007327e-03,1.326117e-02,1.379021e-02,,,,,-5.333679e-03,-1.150501e-02,5.276109e-03,3.026329e-02,5.026255e-01,-8.219497e-01,6.733555e-01,-6.423215e-01,-3.510121e-01,6.733555e-01,-6.423215e-01,-3.510121e-01,0.000000e+00,-1.048009e-04,-2.849968e-05,3.033976e-05,0.000000e+00,0.000000e+00,0.000000e+00,-2.002143e-02,1.380522e-01,-1.970293e-01,1.267588e-02,6.499448e-01,8.619249e-01,-8.529781e-01,-3.458879e-01,8.556176e-01,-8.422947e-01,-3.432880e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,1.198530e-02,,5.805872e-03,-3.535310e-05,-3.218675e-04,4.451215e-04,,,,,6.143881e+00,6.143881e+00,94,1,0,0,NMPC_BYPASSED,-3.206518e-03,2.007327e-03,-1.326117e-02,-3.449418e-04,2.413275e-03,-3.442830e-03,-1.767374e-03,-1.609679e-02,2.226168e-02,-1.484606e-05,1.711832e-04,-2.815634e-04,0.000000e+00,0.000000e+00,0.000000e+00,-5.333679e-03,-1.150501e-02,5.276109e-03,1
18.2200,SS,2,b,799.7524,0.0035,0,1,0,,,6.557259e-01,6.139095e-02,1.061806e+00,1.249471e+00,9.959693e-01,-7.278121e-01,3.278679e+00,3.503056e+00,-1.243941e+00,1.068302e-01,-1.809392e+00,1.738978e-03,4.912268e-01,-8.678403e-01,6.733407e-01,-6.422564e-01,-3.510521e-01,6.753324e-01,-6.036564e-01,-3.434128e-01,3.939909e-02,1.028385e-04,2.306294e-03,-5.625204e-04,2.825832e-04,6.453997e-03,1.362271e-03,-2.031433e-02,1.361925e-01,-1.945608e-01,1.309473e-04,6.498745e-01,8.618790e-01,-8.528515e-01,-3.458737e-01,8.619536e-01,-8.529584e-01,-3.458860e-01,3.396946e-01,4.554607e-03,1,1,8.896044e+01,1.065128e+01,7,1.974440e+00,5.030541e+00,5.945065e-01,-8.943849e-05,-3.253965e-04,4.134570e-04,1.000683e-03,-5.613533e-05,-8.680318e-04,1.325895e-03,6.530633e+01,1.005071e+01,892,10,0,0,Solve_Succeeded,-1.217056e+00,1.201570e-01,-1.817284e+00,-3.496606e-04,2.380853e-03,-3.399447e-03,-4.055833e-03,-1.628077e-02,2.085091e-02,-2.247930e-02,5.731443e-04,-9.559293e-03,0.000000e+00,0.000000e+00,0.000000e+00,-1.243941e+00,1.068302e-01,-1.809392e+00,1
18.3200,SS,2,b,798.4478,0.0118,0,1,0,,,6.973345e-01,-6.323007e-02,1.164795e+00,1.359051e+00,1.204323e+00,-8.056981e-01,3.674579e+00,3.949946e+00,-7.137054e-01,7.866937e-02,-1.311904e+00,-4.054336e-02,4.909485e-01,-9.298593e-01,6.733458e-01,-6.418696e-01,-3.511286e-01,6.767558e-01,-5.969491e-01,-3.421828e-01,4.592940e-02,9.983811e-04,5.366696e-03,-1.063975e-03,7.632806e-04,9.394468e-03,1.020646e-03,-2.104013e-02,1.343458e-01,-1.923175e-01,5.956834e-04,6.443800e-01,8.617432e-01,-8.524040e-01,-3.458114e-01,8.621830e-01,-8.528013e-01,-3.458715e-01,1.515938e+00,1.274902e-02,1,1,9.148010e+01,1.199537e+01,6,2.222656e+00,5.587129e+00,8.834464e-01,-1.523385e-04,-3.224293e-04,3.782951e-04,,,,,6.032931e+01,7.564626e+00,848,10,0,0,Solve_Succeeded,-6.949922e-01,9.250222e-02,-1.321544e+00,-3.617801e-04,2.348605e-03,-3.359930e-03,-7.398915e-03,-1.612226e-02,1.903582e-02,-1.095246e-02,-5.920301e-05,-6.036489e-03,0.000000e+00,0.000000e+00,0.000000e+00,-7.137054e-01,7.866937e-02,-1.311904e+00,1
18.4200,SS,2,b,795.2486,0.0246,0,1,0,,,7.146627e-01,-2.124003e-01,1.285551e+00,1.486102e+00,1.323860e+00,-8.860217e-01,4.381964e+00,4.662537e+00,-8.271494e-01,2.690074e-01,-1.542094e+00,-7.741186e-02,4.951387e-01,-9.913372e-01,6.734393e-01,-6.412222e-01,-3.512671e-01,6.795017e-01,-5.904167e-01,-3.410790e-01,5.217030e-02,2.516779e-03,8.114354e-03,-1.694693e-03,2.027683e-03,1.285950e-02,7.277067e-04,-2.206269e-02,1.325232e-01,-1.902648e-01,1.513652e-03,6.371743e-01,8.614849e-01,-8.516459e-01,-3.456735e-01,8.627998e-01,-8.523787e-01,-3.458323e-01,3.364898e+00,2.534009e-02,1,1,9.166258e+01,1.585342e+01,7,2.513658e+00,6.158154e+00,1.120452e+00,-2.055183e-04,-3.155629e-04,3.432154e-04,,,,,6.500864e+01,7.812705e+00,854,10,0,0,Solve_Succeeded,-8.034754e-01,2.809776e-01,-1.548671e+00,-3.791947e-04,2.316752e-03,-3.323742e-03,-1.001107e-02,-1.581046e-02,1.730917e-02,-1.328370e-02,1.523571e-03,-7.408017e-03,0.000000e+00,0.000000e+00,0.000000e+00,-8.271494e-01,2.690074e-01,-1.542094e+00,1
