tick,t_s,phase,step_index,Hdot_s_x,Hdot_s_y,Hdot_s_z,Hdot_s_source,tau_w_x,tau_w_y,tau_w_z,dq_joint_norm,T_kin,L_com_norm,hw_norm,settle_exit
594,26.87,DS,3,0.31015,0.08855,0.99718,realized,-0.31156,-0.10581,-0.97184,0.010146,0.000301557,0.049419,1.484437,0
595,26.88,DS,3,0.29785,0.09501,0.97755,realized,-0.29914,-0.11242,-0.95208,0.009032,0.000284689,0.048317,1.488217,0
596,26.89,DS,3,0.28569,0.09981,0.95664,realized,-0.2868,-0.11734,-0.93105,0.008161,0.000269012,0.047178,1.4919,0
597,26.9,DS,3,0.27358,0.10314,0.93397,realized,-0.27447,-0.12076,-0.90827,0.007549,0.000254446,0.046015,1.495481,0
598,26.91,DS,3,0.2615,0.10521,0.90937,realized,-0.26213,-0.1229,-0.88357,0.007174,0.000240868,0.044839,1.498954,0
599,26.92,DS,3,0.24949,0.10624,0.88289,realized,-0.24986,-0.12396,-0.85699,0.006983,0.000228138,0.043659,1.502314,0
600,26.93,DS,3,0.23764,0.1064,0.85474,realized,-0.23772,-0.12413,-0.82876,0.006906,0.000216118,0.042482,1.505555,0
601,26.94,DS,3,0.22603,0.10585,0.82528,realized,-0.22582,-0.12358,-0.79923,0.006878,0.000204682,0.041316,1.508674,0
602,26.95,DS,3,0.21473,0.10471,0.7949,realized,-0.21424,-0.12242,-0.76878,0.006846,0.000193731,0.040164,1.511666,0
603,26.96,DS,3,0.20381,0.1031,0.76401,realized,-0.20306,-0.12077,-0.73784,0.00678,0.000183193,0.039029,1.51453,0
604,26.97,DS,3,0.19333,0.10108,0.73302,realized,-0.19233,-0.11871,-0.7068,0.006662,0.000173024,0.037915,1.517267,0
605,26.98,DS,3,0.18331,0.0987,0.70229,realized,-0.18208,-0.11628,-0.67601,0.006487,0.000163204,0.036822,1.519878,0
606,26.99,DS,3,0.17376,0.09602,0.6721,realized,-0.17232,-0.11355,-0.64578,0.006262,0.00015373,0.035749,1.522366,0
607,27.0,DS,3,0.16469,0.09307,0.64273,realized,-0.16306,-0.11054,-0.61635,0.005994,0.00014461,0.034697,1.524734,0
608,27.01,DS,3,0.15608,0.08988,0.61434,realized,-0.15427,-0.1073,-0.58792,0.005699,0.000135861,0.033663,1.526988,0
609,27.02,DS,3,0.14791,0.08647,0.5871,realized,-0.14595,-0.10384,-0.56062,0.005392,0.000127498,0.032648,1.529132,0
610,27.03,DS,3,0.14015,0.08288,0.56109,realized,-0.13806,-0.10021,-0.53456,0.005088,0.000119534,0.031648,1.531172,0
611,27.04,DS,3,0.13279,0.07914,0.53636,realized,-0.13058,-0.09642,-0.50977,0.004801,0.000111979,0.030663,1.533114,0
612,27.05,DS,3,0.12579,0.07527,0.51294,realized,-0.12348,-0.0925,-0.48629,0.004542,0.000104834,0.029691,1.534963,0
613,27.06,DS,3,0.11914,0.07129,0.49081,realized,-0.11673,-0.08849,-0.4641,0.004319,9.8094e-05,0.028732,1.536725,0
614,27.07,DS,3,0.1128,0.06723,0.46995,realized,-0.11031,-0.0844,-0.44317,0.004136,9.1749e-05,0.027784,1.538406,0
615,27.08,DS,3,0.10676,0.06312,0.4503,realized,-0.10421,-0.08026,-0.42346,0.00399,8.5783e-05,0.026847,1.540011,0
616,27.09,DS,3,0.10101,0.05898,0.4318,realized,-0.09839,-0.0761,-0.40489,0.003877,8.0177e-05,0.025921,1.541544,0
617,27.1,DS,3,0.09552,0.05482,0.41437,realized,-0.09284,-0.07192,-0.38739,0.00379,7.4911e-05,0.025007,1.543011,0
618,27.11,DS,3,0.09027,0.05068,0.39794,realized,-0.08755,-0.06775,-0.37089,0.003719,6.9962e-05,0.024105,1.544416,0
619,27.12,DS,3,0.08527,0.04655,0.38242,realized,-0.0825,-0.06361,-0.3553,0.003657,6.531e-05,0.023216,1.545762,0
620,27.13,DS,3,0.08048,0.04246,0.36771,realized,-0.07767,-0.0595,-0.34053,0.003596,6.0934e-05,0.022342,1.547053,0
621,27.14,DS,3,0.07591,0.03843,0.35374,realized,-0.07306,-0.05545,-0.32649,0.003532,5.6816e-05,0.021484,1.548292,0
622,27.15,DS,3,0.07153,0.03445,0.34043,realized,-0.06865,-0.05145,-0.31311,0.00346,5.294e-05,0.020644,1.549481,0
623,27.16,DS,3,0.06735,0.03054,0.3277,realized,-0.06443,-0.04752,-0.30032,0.00338,4.929e-05,0.019822,1.550624,0
624,27.17,DS,3,0.06335,0.02671,0.31547,realized,-0.0604,-0.04368,-0.28804,0.00329,4.5854e-05,0.019021,1.551721,0
625,27.18,DS,3,0.05952,0.02296,0.3037,realized,-0.05653,-0.03991,-0.2762,0.003193,4.2622e-05,0.018243,1.552775,0
626,27.19,DS,3,0.05586,0.01931,0.29232,realized,-0.05283,-0.03624,-0.26477,0.003089,3.9581e-05,0.017487,1.553787,0
627,27.2,DS,3,0.05235,0.01575,0.28129,realized,-0.04929,-0.03266,-0.25369,0.002982,3.6724e-05,0.016757,1.554758,0
628,27.21,DS,3,0.04899,0.01229,0.27057,realized,-0.0459,-0.02918,-0.24292,0.002872,3.4043e-05,0.016052,1.55569,0
629,27.22,DS,3,0.04578,0.00894,0.26015,realized,-0.04265,-0.02581,-0.23245,0.002764,3.1528e-05,0.015373,1.556584,0
630,27.23,DS,3,0.04271,0.00571,0.24999,realized,-0.03955,-0.02255,-0.22225,0.002658,2.9173e-05,0.014721,1.55744,0
631,27.24,DS,3,0.03978,0.00259,0.24009,realized,-0.03657,-0.01941,-0.21231,0.002556,2.6969e-05,0.014097,1.558259,0
632,27.25,DS,3,0.03697,-0.00041,0.23043,realized,-0.03373,-0.01638,-0.20262,0.00246,2.491e-05,0.0135,1.559042,0
633,27.26,DS,3,0.0343,-0.00329,0.22103,realized,-0.03102,-0.01348,-0.19317,0.002369,2.2988e-05,0.01293,1.55979,0
634,27.27,DS,3,0.03174,-0.00603,0.21187,realized,-0.02842,-0.01071,-0.18398,0.002286,2.1195e-05,0.012386,1.560504,0
635,27.28,DS,3,0.02931,-0.00865,0.20297,realized,-0.02595,-0.00807,-0.17505,0.002208,1.9525e-05,0.011869,1.561184,0
636,27.29,DS,3,0.02699,-0.01113,0.19432,realized,-0.0236,-0.00556,-0.16637,0.002135,1.7971e-05,0.011378,1.561832,0
637,27.3,DS,3,0.02479,-0.01348,0.18595,realized,-0.02136,-0.00319,-0.15797,0.002067,1.6525e-05,0.010911,1.562447,0
638,27.31,DS,3,0.02269,-0.01569,0.17785,realized,-0.01923,-0.00095,-0.14985,0.002003,1.5182e-05,0.010467,1.563032,0
639,27.32,DS,3,0.0207,-0.01775,0.17004,realized,-0.01721,0.00114,-0.14201,0.001942,1.3935e-05,0.010046,1.563587,0
640,27.33,DS,3,0.01882,-0.01968,0.16252,realized,-0.01529,0.00309,-0.13447,0.001882,1.2779e-05,0.009645,1.564113,0
641,27.34,DS,3,0.01704,-0.02146,0.1553,realized,-0.01348,0.0049,-0.12722,0.001825,1.1707e-05,0.009265,1.56461,0
642,27.35,DS,3,0.01535,-0.0231,0.14837,realized,-0.01176,0.00656,-0.12028,0.001768,1.0716e-05,0.008903,1.565081,0
643,27.36,DS,3,0.01376,-0.0246,0.14174,realized,-0.01014,0.00808,-0.11363,0.001712,9.799e-06,0.008558,1.565525,0
644,27.37,DS,3,0.01226,-0.02596,0.13542,realized,-0.00861,0.00945,-0.10728,0.001657,8.951e-06,0.008229,1.565945,0
645,27.38,DS,3,0.01085,-0.02717,0.12939,realized,-0.00717,0.01069,-0.10123,0.001602,8.17e-06,0.007914,1.56634,0
646,27.39,DS,3,0.00952,-0.02825,0.12365,realized,-0.00582,0.01178,-0.09547,0.001548,7.449e-06,0.007613,1.566712,0
647,27.4,DS,3,0.00828,-0.02919,0.11819,realized,-0.00455,0.01274,-0.09,0.001495,6.786e-06,0.007325,1.567062,0
648,27.41,DS,3,0.00711,-0.03,0.113,realized,-0.00337,0.01356,-0.08479,0.001442,6.176e-06,0.007047,1.567391,0
649,27.42,DS,3,0.00602,-0.03068,0.10808,realized,-0.00225,0.01425,-0.07986,0.001391,5.615e-06,0.00678,1.5677,0
650,27.43,DS,3,0.005,-0.03123,0.10342,realized,-0.00122,0.01482,-0.07517,0.001341,5.101e-06,0.006522,1.567988,0
651,27.44,DS,3,0.00405,-0.03167,0.09899,realized,-0.00025,0.01526,-0.07073,0.001293,4.63e-06,0.006273,1.568258,0
652,27.45,DS,3,0.00317,-0.03198,0.09479,realized,0.00065,0.01559,-0.06651,0.001246,4.198e-06,0.006032,1.56851,0
653,27.46,DS,3,0.00236,-0.03218,0.0908,realized,0.00148,0.0158,-0.06251,0.001201,3.803e-06,0.005799,1.568745,0
654,27.47,DS,3,0.0016,-0.03228,0.08701,realized,0.00225,0.0159,-0.0587,0.001157,3.442e-06,0.005572,1.568963,0
655,27.48,DS,3,0.0009,-0.03228,0.0834,realized,0.00296,0.0159,-0.05508,0.001114,3.113e-06,0.005351,1.569165,0
656,27.49,DS,3,0.00026,-0.03218,0.07997,realized,0.00361,0.0158,-0.05163,0.001073,2.813e-06,0.005137,1.569351,0
657,27.5,DS,3,-0.00032,-0.03199,0.0767,realized,0.00421,0.01562,-0.04835,0.001033,2.539e-06,0.004928,1.569522,0
658,27.51,DS,3,-0.00086,-0.03171,0.07357,realized,0.00475,0.01535,-0.04521,0.000994,2.29e-06,0.004725,1.569679,0
659,27.52,DS,3,-0.00134,-0.03136,0.07058,realized,0.00524,0.01499,-0.04221,0.000956,2.063e-06,0.004528,1.569821,0
660,27.53,DS,3,-0.00178,-0.03094,0.06772,realized,0.00569,0.01457,-0.03933,0.00092,1.857e-06,0.004335,1.56995,0
661,27.54,DS,3,-0.00217,-0.03045,0.06497,realized,0.00609,0.01408,-0.03657,0.000884,1.67e-06,0.004148,1.570065,0
662,27.55,DS,3,-0.00251,-0.02989,0.06233,realized,0.00644,0.01352,-0.03391,0.000849,1.501e-06,0.003966,1.570167,0
663,27.56,DS,3,-0.00282,-0.02928,0.05979,realized,0.00675,0.01291,-0.03136,0.000816,1.348e-06,0.003789,1.570256,0
664,27.57,DS,3,-0.00308,-0.02862,0.05734,realized,0.00702,0.01225,-0.0289,0.000783,1.209e-06,0.003617,1.570333,0
665,27.58,DS,3,-0.00331,-0.02792,0.05497,realized,0.00725,0.01155,-0.02652,0.000751,1.084e-06,0.00345,1.570398,0
666,27.59,DS,3,-0.0035,-0.02717,0.05269,realized,0.00745,0.0108,-0.02423,0.000721,9.72e-07,0.003288,1.57045,0
667,27.6,DS,3,-0.00366,-0.02639,0.05049,realized,0.0076,0.01001,-0.02202,0.000691,8.71e-07,0.003131,1.570492,0
668,27.61,DS,3,-0.00378,-0.02558,0.04836,realized,0.00773,0.0092,-0.01988,0.000662,7.81e-07,0.002979,1.570521,0
