tick,phase,alpha,kp_shape,er_x,er_y,er_z,er_norm,er_sum,er_par_norm,er_perp_norm,perp_frac,ev_x,ev_y,ev_z,ev_norm,aff_norm,fb_app_x,fb_app_y,fb_app_z,fb_app_norm,fb_diag_x,fb_diag_y,fb_diag_z,fb_diag_norm,fb_delta_norm,eta_fb,ades_norm,achieved_norm,resid_norm,delivered_frac
751,SS,400.0,3x3,2.882447737e-05,-5.583830123e-05,5.615511037e-06,6.308962152e-05,-2.139831283e-05,1.235432167e-05,6.186817502e-05,0.980640,2.427909948e-04,-3.060892742e-05,1.682470875e-04,2.969704633e-04,7.046086811e-02,1.077092526e-03,1.077092526e-03,1.077092526e-03,1.865578980e-03,8.148464166e-04,-2.593416859e-04,5.215877957e-04,1.001641963e-03,1.470855170e-03,0.025794,7.157548074e-02,4.336336514e-02,3.182274044e-02,0.584685
752,SS,400.0,3x3,5.325325381e-05,-1.112530212e-04,1.132265678e-05,1.238601886e-04,-4.667711062e-05,2.694904238e-05,1.208929090e-04,0.976043,4.854879809e-04,-6.050314767e-05,3.362366414e-04,5.936449187e-04,7.046086811e-02,2.143633092e-03,2.143633092e-03,2.143633092e-03,3.712881428e-03,1.616223704e-03,-5.152685066e-04,1.042677894e-03,1.991195090e-03,2.925751309e-03,0.050057,7.270950966e-02,4.346090732e-02,3.301318844e-02,0.575565
753,SS,400.0,3x3,7.328303727e-05,-1.662389556e-04,1.712008203e-05,1.824798376e-04,-7.583583632e-05,4.378384051e-05,1.771492773e-04,0.970788,7.277130217e-04,-8.986960867e-05,5.041648839e-04,8.898455027e-04,7.046086811e-02,3.198517382e-03,3.198517382e-03,3.198517382e-03,5.539994614e-03,2.402988177e-03,-7.683256929e-04,1.563854898e-03,2.968218100e-03,4.363580196e-03,0.072894,7.385947110e-02,4.355669329e-02,3.423995620e-02,0.566433
754,SS,400.0,3x3,8.890860000e-05,-2.207922504e-04,2.300728816e-05,2.391302831e-04,-1.088763622e-04,6.285979704e-05,2.307204764e-04,0.964832,9.694321550e-04,-1.187551982e-04,6.720135777e-04,1.185539434e-03,7.046086811e-02,4.241442517e-03,4.241442517e-03,4.241442517e-03,7.346393936e-03,3.175022265e-03,-1.018642346e-03,2.085062598e-03,3.932668896e-03,5.784091914e-03,0.094418,7.502281585e-02,4.365072659e-02,3.549611429e-02,0.557335
755,SS,400.0,3x3,1.001242960e-04,-2.749096207e-04,2.898358545e-05,2.940071809e-04,-1.458017392e-04,8.417867337e-05,2.816987280e-04,0.958136,1.210589586e-03,-1.472268369e-04,8.397637549e-04,1.480677565e-03,7.046086811e-02,5.271974294e-03,5.271974294e-03,5.271974294e-03,9.131327333e-03,3.932141645e-03,-1.266409373e-03,2.606242021e-03,4.884468046e-03,7.186914570e-03,0.114726,7.619695804e-02,4.374300508e-02,3.677535812e-02,0.548314
756,SS,400.0,3x3,1.069239314e-04,-3.285884931e-04,3.504805489e-05,3.473204443e-04,-1.866165068e-04,1.077430904e-04,3.301861862e-04,0.950667,1.451122884e-03,-1.753587430e-04,1.007389300e-03,1.775201824e-03,7.046086811e-02,6.289610802e-03,6.289610802e-03,6.289610802e-03,1.089392547e-02,4.674140447e-03,-1.511841708e-03,3.127312064e-03,5.823515691e-03,8.571612395e-03,0.133906,7.737933212e-02,4.383352343e-02,3.807198912e-02,0.539407
757,SS,400.0,3x3,1.093007290e-04,-3.818270607e-04,4.119949998e-05,3.992943180e-04,-2.313268317e-04,1.335566085e-04,3.762958739e-04,0.942402,1.690968279e-03,-2.032287152e-04,1.174861263e-03,2.069051623e-03,7.046086811e-02,7.293821984e-03,7.293821984e-03,7.293821984e-03,1.263327026e-02,5.400807024e-03,-1.755167328e-03,3.648182288e-03,6.749708354e-03,9.937726198e-03,0.152036,7.856743069e-02,4.392227431e-02,3.938087953e-02,0.530643
758,SS,400.0,3x3,1.072473376e-04,-4.346242991e-04,4.743643120e-05,4.501671776e-04,-2.799405303e-04,1.616237405e-04,4.201526560e-04,0.933326,1.930064884e-03,-2.309143451e-04,1.342150222e-03,2.362168307e-03,7.046086811e-02,8.284080693e-03,8.284080693e-03,8.284080693e-03,1.434844865e-02,6.111936666e-03,-1.996615933e-03,4.168759960e-03,7.662950123e-03,1.128480383e-02,0.169185,7.975883738e-02,4.400924919e-02,4.069743838e-02,0.522049
759,SS,400.0,3x3,1.007558755e-04,-4.869799469e-04,5.375707025e-05,5.001910012e-04,-3.324670011e-04,1.919499126e-04,4.618942182e-04,0.923436,2.168357847e-03,-2.584897661e-04,1.509227931e-03,2.654498382e-03,7.046086811e-02,9.259887034e-03,9.259887034e-03,9.259887034e-03,1.603859482e-02,6.807341168e-03,-2.236409139e-03,4.688955005e-03,8.563160553e-03,1.261242350e-02,0.185418,8.095125466e-02,4.409443894e-02,4.201757905e-02,0.513646
760,SS,400.0,3x3,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,7.068850899e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000,7.068850899e-02,4.393446367e-02,3.047257349e-02,0.600229
761,SS,400.0,3x3,2.825286493e-05,-6.026511455e-05,5.874146124e-06,6.681776710e-05,-2.613810349e-05,1.509084109e-05,6.509132443e-05,0.974162,2.371053115e-04,-2.865632898e-05,1.736128617e-04,2.952652023e-04,7.068850899e-02,1.067771222e-03,1.067771222e-03,1.067771222e-03,1.849434008e-03,7.960745294e-04,-2.667643306e-04,5.384610234e-04,9.974157298e-04,1.461154859e-03,0.025496,7.179969181e-02,4.402206293e-02,3.162555625e-02,0.590954
762,SS,400.0,3x3,5.204603516e-05,-1.200818688e-04,1.181681616e-05,1.314080748e-04,-5.621901746e-05,3.245806486e-05,1.273363898e-04,0.969015,4.739375412e-04,-5.664284020e-05,3.469823860e-04,5.901033642e-04,7.068850899e-02,2.124174208e-03,2.124174208e-03,2.124174208e-03,3.679177653e-03,1.577950729e-03,-5.301741270e-04,1.076397606e-03,1.982333200e-03,2.905470871e-03,0.049473,7.292854340e-02,4.410776636e-02,3.282102952e-02,0.581627
763,SS,400.0,3x3,7.137579541e-05,-1.794452787e-04,1.782656747e-05,1.939404515e-04,-9.024291578e-05,5.210177172e-05,1.868108779e-04,0.963238,7.103812251e-04,-8.410480488e-05,5.202620188e-04,8.845268065e-04,7.068850899e-02,3.168886570e-03,3.168886570e-03,3.168886570e-03,5.488672542e-03,2.345271061e-03,-7.906502506e-04,1.614265759e-03,2.954873620e-03,4.332795887e-03,0.072051,7.407243970e-02,4.419162092e-02,3.405125761e-02,0.572303
764,SS,400.0,3x3,8.623778194e-05,-2.383514269e-04,2.390262702e-05,2.545971196e-04,-1.282110179e-04,7.402266570e-05,2.435987239e-04,0.956801,9.464051332e-04,-1.110985499e-04,6.934333928e-04,1.178505594e-03,7.068850899e-02,4.201586874e-03,4.201586874e-03,4.201586874e-03,7.277361939e-03,3.097928745e-03,-1.048349930e-03,2.152008059e-03,3.915014531e-03,5.742880030e-03,0.093340,7.522886955e-02,4.427362717e-02,3.530943390e-02,0.563028
765,SS,400.0,3x3,9.662727730e-05,-2.967970494e-04,3.004401883e-05,3.135728980e-04,-1.701257533e-04,9.822214946e-05,2.977924977e-04,0.949675,1.181962622e-03,-1.376980919e-04,8.664755903e-04,1.471997403e-03,7.068850899e-02,5.221843102e-03,5.221843102e-03,5.221843102e-03,9.044497561e-03,3.835769698e-03,-1.303485424e-03,2.689558827e-03,4.862708105e-03,7.135374937e-03,0.113435,7.639530359e-02,4.435378224e-02,3.658939256e-02,0.553842
766,SS,400.0,3x3,1.025391085e-04,-3.547796593e-04,3.624952014e-05,3.710753335e-04,-2.159910307e-04,1.247024797e-04,3.494941984e-04,0.941842,1.417000065e-03,-1.639839023e-04,1.039361103e-03,1.764950823e-03,7.068850899e-02,6.229158704e-03,6.229158704e-03,6.229158704e-03,1.078921936e-02,4.558617519e-03,-1.556290685e-03,3.226831870e-03,5.797885675e-03,8.509870532e-03,0.132419,7.756923352e-02,4.443208062e-02,3.788556891e-02,0.544781
767,SS,400.0,3x3,1.039676045e-04,-4.122975906e-04,4.251761779e-05,4.273246001e-04,-2.658123683e-04,1.534668424e-04,3.988160505e-04,0.933286,1.651461584e-03,-1.900387763e-04,1.212059960e-03,2.057311217e-03,7.068850899e-02,7.223011197e-03,7.223011197e-03,7.223011197e-03,1.251062238e-02,5.266287565e-03,-1.807009101e-03,3.763732732e-03,6.720472505e-03,9.865933379e-03,0.150370,7.874820929e-02,4.450851520e-02,3.919296243e-02,0.535873
768,SS,400.0,3x3,1.009065940e-04,-4.693500015e-04,4.884649649e-05,4.825531523e-04,-3.195969110e-04,1.845193626e-04,4.458813179e-04,0.924005,1.885292943e-03,-2.159439335e-04,1.384542066e-03,2.349024903e-03,7.068850899e-02,8.202882492e-03,8.202882492e-03,8.202882492e-03,1.420780924e-02,5.958598610e-03,-2.055881805e-03,4.300165686e-03,7.630397914e-03,1.120313588e-02,0.167355,7.992987135e-02,4.458307808e-02,4.050710181e-02,0.527143
769,SS,400.0,3x3,9.334943520e-05,-5.259368405e-04,5.523404639e-05,5.370050997e-04,-3.773533589e-04,2.178650633e-04,4.908251127e-04,0.914005,2.118444594e-03,-2.417757919e-04,1.556778822e-03,2.640042297e-03,7.068850899e-02,9.168282796e-03,9.168282796e-03,9.168282796e-03,1.587993162e-02,6.635382087e-03,-2.303137897e-03,4.836038606e-03,8.527602771e-03,1.252107896e-02,0.183438,8.111197811e-02,4.465576107e-02,4.182401209e-02,0.518611
770,SS,400.0,3x3,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,7.064947052e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000,7.064947052e-02,4.440856656e-02,3.018198131e-02,0.606301
771,SS,400.0,3x3,2.752596499e-05,-6.468325116e-05,6.140961109e-06,7.056424826e-05,-3.101632506e-05,1.790728362e-05,6.825424768e-05,0.967264,2.301711495e-04,-2.526864636e-05,1.784303306e-04,2.923262653e-04,7.064947052e-02,1.056949526e-03,1.056949526e-03,1.056949526e-03,1.830690280e-03,7.730913434e-04,-2.698556926e-04,5.537138751e-04,9.884793248e-04,1.447146736e-03,0.025258,7.175859108e-02,4.448425405e-02,3.134408372e-02,0.596751
772,SS,400.0,3x3,5.054233336e-05,-1.288978081e-04,1.232404506e-05,1.390001960e-04,-6.603142966e-05,3.812326369e-05,1.336700088e-04,0.961653,4.601056200e-04,-5.006777986e-05,3.565973867e-04,5.842650600e-04,7.064947052e-02,2.101811392e-03,2.101811392e-03,2.101811392e-03,3.640444118e-03,1.531943860e-03,-5.368967638e-04,1.106764295e-03,1.964697771e-03,2.877090276e-03,0.049003,7.288364057e-02,4.455778396e-02,3.254613175e-02,0.587174
773,SS,400.0,3x3,6.904714080e-05,-1.926403564e-04,1.854742867e-05,2.054794921e-04,-1.050457869e-04,6.064821335e-05,1.963252808e-04,0.955450,6.899404483e-04,-7.448045574e-05,5.346236109e-04,8.760066014e-04,7.064947052e-02,3.135113449e-03,3.135113449e-03,3.135113449e-03,5.430175782e-03,2.276962767e-03,-8.013624364e-04,1.659513119e-03,2.929287454e-03,4.290648125e-03,0.071375,7.402294568e-02,4.462931675e-02,3.378142932e-02,0.577617
774,SS,400.0,3x3,8.303879852e-05,-2.559081226e-04,2.480985111e-05,2.701850069e-04,-1.480594729e-04,8.548217655e-05,2.563059411e-04,0.948631,9.196092763e-04,-9.854592594e-05,7.124941105e-04,1.167493203e-03,7.064947052e-02,4.156493964e-03,4.156493964e-03,4.156493964e-03,7.199258726e-03,3.007944224e-03,-1.063362145e-03,2.211911885e-03,3.882141380e-03,5.687483078e-03,0.092478,7.517401634e-02,4.469886988e-02,3.504326293e-02,0.568124
775,SS,400.0,3x3,9.251501425e-05,-3.186987975e-04,3.110988066e-05,3.333103300e-04,-1.950739026e-04,1.126259702e-04,3.137055417e-04,0.941182,1.149032868e-03,-1.223171310e-04,8.901908373e-04,1.458656142e-03,7.064947052e-02,5.165498016e-03,5.165498016e-03,5.165498016e-03,8.946905010e-03,3.724643648e-03,-1.323047786e-03,2.763902154e-03,4.823129779e-03,7.067174160e-03,0.112403,7.633435650e-02,4.476645378e-02,3.632557941e-02,0.558735
776,SS,400.0,3x3,9.747271042e-05,-3.810106380e-04,3.744587140e-05,3.950597788e-04,-2.460920562e-04,1.420813149e-04,3.686260012e-04,0.933089,1.378126218e-03,-1.458538227e-04,1.067689799e-03,1.749418966e-03,7.064947052e-02,6.161610414e-03,6.161610414e-03,6.161610414e-03,1.067222229e-02,4.426796785e-03,-1.580593382e-03,3.315407011e-03,5.752106472e-03,8.429245029e-03,0.131235,7.750149063e-02,4.483207296e-02,3.762292625e-02,0.549482
777,SS,400.0,3x3,9.790800969e-05,-4.428425211e-04,4.381592272e-05,4.556482327e-04,-3.011185887e-04,1.738508983e-04,4.211783199e-04,0.924350,1.606806051e-03,-1.692198870e-04,1.244964588e-03,2.039705342e-03,7.064947052e-02,7.144296491e-03,7.144296491e-03,7.144296491e-03,1.237428451e-02,5.114142183e-03,-1.836187224e-03,3.866341532e-03,6.668930247e-03,9.773208429e-03,0.149045,7.867300469e-02,4.489572821e-02,3.893041502e-02,0.540395
778,SS,400.0,3x3,9.381628051e-05,-5.041939697e-04,5.021786615e-05,5.153007740e-04,-3.601598231e-04,2.079383708e-04,4.714833206e-04,0.914967,1.834996020e-03,-1.924802985e-04,1.421988435e-03,2.329444176e-03,7.064947052e-02,8.113033001e-03,8.113033001e-03,8.113033001e-03,1.405218536e-02,5.786436901e-03,-2.090022805e-03,4.416618905e-03,7.573478057e-03,1.109859786e-02,0.165902,7.984658000e-02,4.495741803e-02,4.024368628e-02,0.531497
779,SS,400.0,3x3,8.519222308e-05,-5.650651471e-04,5.664926958e-05,5.742521007e-04,-4.232236545e-04,2.443482908e-04,5.196723852e-04,0.904955,2.062630141e-03,-2.156982433e-04,1.598735666e-03,2.618573000e-03,7.064947052e-02,9.067331726e-03,9.067331726e-03,9.067331726e-03,1.570507924e-02,6.443467091e-03,-2.342290171e-03,4.966154806e-03,8.465653250e-03,1.240499051e-02,0.181867,8.102002129e-02,4.501713950e-02,4.155887621e-02,0.522806
780,SS,400.0,3x3,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,7.035199168e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000,7.035199168e-02,4.468563198e-02,2.981192208e-02,0.611938
781,SS,400.0,3x3,2.666213269e-05,-6.907156210e-05,6.412622593e-06,7.431602613e-05,-3.599680682e-05,2.078276611e-05,7.135088207e-05,0.960101,2.229435350e-04,-2.091235860e-05,1.825826307e-04,2.889248407e-04,7.035199168e-02,1.045851001e-03,1.045851001e-03,1.045851001e-03,1.811467071e-03,7.488170032e-04,-2.699517621e-04,5.669857599e-04,9.772787269e-04,1.431390242e-03,0.025102,7.146166867e-02,4.474894150e-02,3.098664653e-02,0.602050
782,SS,400.0,3x3,4.878616852e-05,-1.376626641e-04,1.283738622e-05,1.466147940e-04,-7.603910940e-05,4.390120028e-05,1.398877494e-04,0.954118,4.456257440e-04,-4.153197286e-05,3.648704259e-04,5.774405911e-04,7.035199168e-02,2.078775263e-03,2.078775263e-03,2.078775263e-03,3.600544373e-03,1.483235738e-03,-5.375839110e-04,1.133123436e-03,1.942409184e-03,2.845041306e-03,0.048687,7.258535689e-02,4.480983414e-02,3.219846371e-02,0.592166
783,SS,400.0,3x3,6.637136785e-05,-2.057714418e-04,1.927205564e-05,2.170678624e-04,-1.201280183e-04,6.935594372e-05,2.056895961e-04,0.947582,6.684542574e-04,-6.188227740e-05,5.469730521e-04,8.659330403e-04,7.035199168e-02,3.100251041e-03,3.100251041e-03,3.100251041e-03,5.369792320e-03,2.204476876e-03,-8.029611577e-04,1.698735323e-03,2.896578432e-03,4.242843756e-03,0.070915,7.372244916e-02,4.486859436e-02,3.344184532e-02,0.582321
784,SS,400.0,3x3,7.941850534e-05,-2.733960477e-04,2.571493755e-05,2.858565303e-04,-1.682626048e-04,9.714646018e-05,2.688429303e-04,0.940482,8.913323835e-04,-8.198542929e-05,7.288780879e-04,1.154321574e-03,7.035199168e-02,4.109887312e-03,4.109887312e-03,4.109887312e-03,7.118533638e-03,2.912252667e-03,-1.066144431e-03,2.263779076e-03,3.839606132e-03,5.624388764e-03,0.091887,7.487047993e-02,4.492525703e-02,3.471018318e-02,0.572560
785,SS,400.0,3x3,8.792736466e-05,-3.405349165e-04,3.216419531e-05,3.531710439e-04,-2.204433565e-04,1.272730312e-04,3.294409838e-04,0.932809,1.114155820e-03,-1.018745986e-04,9.105704547e-04,1.442518693e-03,7.035199168e-02,5.107224959e-03,5.107224959e-03,5.107224959e-03,8.845973115e-03,3.606249554e-03,-1.327228545e-03,2.828203950e-03,4.771300561e-03,6.989209957e-03,0.111694,7.602700127e-02,4.497984602e-02,3.599756371e-02,0.562919
786,SS,400.0,3x3,9.189669373e-05,-4.071868527e-04,3.861781142e-05,4.192105326e-04,-2.766723475e-04,1.597368543e-04,3.875843238e-04,0.924558,1.336816468e-03,-1.215905149e-04,1.092029720e-03,1.730430996e-03,7.035199168e-02,6.091749977e-03,6.091749977e-03,6.091749977e-03,1.055122047e-02,4.286139484e-03,-1.586332103e-03,3.391942596e-03,5.691459900e-03,8.336793962e-03,0.130418,7.718958919e-02,4.503237570e-02,3.729867902e-02,0.553432
787,SS,400.0,3x3,9.132422058e-05,-4.733510979e-04,4.507354964e-05,4.841828167e-04,-3.369533277e-04,1.945400944e-04,4.433814968e-04,0.915732,1.559211723e-03,-1.411799662e-04,1.273233071e-03,2.017968145e-03,7.035199168e-02,7.062934501e-03,7.062934501e-03,7.062934501e-03,1.223336141e-02,4.951607830e-03,-1.843593192e-03,3.954919863e-03,6.599897505e-03,9.666627687e-03,0.148130,7.835588579e-02,4.508285450e-02,3.860878697e-02,0.544125
788,SS,400.0,3x3,8.620674155e-05,-5.390273786e-04,5.152894045e-05,5.483040661e-04,-4.012916966e-04,2.316858691e-04,4.969497027e-04,0.906340,1.781250393e-03,-1.606933998e-04,1.454157071e-03,2.305048398e-03,7.035199168e-02,8.020267102e-03,8.020267102e-03,8.020267102e-03,1.389151011e-02,5.602371403e-03,-2.099162335e-03,4.517058034e-03,7.496456572e-03,1.097823053e-02,0.164897,7.952363314e-02,4.513128699e-02,3.992367318e-02,0.535020
789,SS,400.0,3x3,7.654025373e-05,-6.042159281e-04,5.798128155e-05,6.117982734e-04,-4.696943929e-04,2.711781842e-04,5.484154627e-04,0.896399,2.002856213e-03,-1.801822743e-04,1.634778962e-03,2.591601999e-03,7.035199168e-02,8.963275525e-03,8.963275525e-03,8.963275525e-03,1.552484861e-02,6.238189401e-03,-2.353194607e-03,5.078280732e-03,8.381018259e-03,1.227117660e-02,0.180780,8.069070067e-02,4.517767528e-02,4.123961563e-02,0.526134
790,SS,400.0,3x3,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,6.980680716e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000,6.980680716e-02,4.476522687e-02,2.937122816e-02,0.617100
791,SS,400.0,3x3,2.567508279e-05,-7.340480959e-05,6.685978727e-06,7.805240713e-05,-4.104374808e-05,2.369661900e-05,7.436833000e-05,0.952800,2.153537721e-04,-1.535804281e-05,1.860873192e-04,2.850291336e-04,6.980680716e-02,1.035117901e-03,1.035117901e-03,1.035117901e-03,1.792876796e-03,7.230865646e-04,-2.662885572e-04,5.783198936e-04,9.634405405e-04,1.414102805e-03,0.025040,7.092036075e-02,4.481576717e-02,3.056327736e-02,0.606800
792,SS,400.0,3x3,4.680330006e-05,-1.463241383e-04,1.335145025e-05,1.542062372e-04,-8.616938803e-05,4.974991937e-05,1.459606423e-04,0.946529,4.304032368e-04,-3.059966904e-05,3.718359732e-04,5.696009804e-04,6.980680716e-02,2.056410459e-03,2.056410459e-03,2.056410459e-03,3.561807396e-03,1.431619610e-03,-5.307714221e-04,1.155562270e-03,1.914830847e-03,2.809875646e-03,0.048547,7.204590462e-02,4.486363342e-02,3.178929999e-02,0.596538
793,SS,400.0,3x3,6.338505009e-05,-2.187575832e-04,1.999371286e-05,2.286313481e-04,-1.353788203e-04,7.816099832e-05,2.148561186e-04,0.939749,6.458454000e-04,-4.569065771e-05,5.573580136e-04,8.543136849e-04,6.980680716e-02,3.066401807e-03,3.066401807e-03,3.066401807e-03,5.311163726e-03,2.127691350e-03,-7.933447227e-04,1.732055179e-03,2.855955440e-03,4.190382025e-03,0.070704,7.318402350e-02,4.490924307e-02,3.304508180e-02,0.586341
794,SS,400.0,3x3,7.542348609e-05,-2.907042324e-04,2.661065742e-05,3.015058541e-04,-1.886700889e-04,1.089287266e-04,2.811410902e-04,0.932456,8.615552240e-04,-6.063589335e-05,7.426423296e-04,1.139066172e-03,6.980680716e-02,4.064674714e-03,4.064674714e-03,4.064674714e-03,7.040223121e-03,2.810936130e-03,-1.054020377e-03,2.307758961e-03,3.786564710e-03,5.555146518e-03,0.091613,7.433227320e-02,4.495264862e-02,3.432412618e-02,0.576249
795,SS,400.0,3x3,8.292050092e-05,-3.621632715e-04,3.320005430e-05,3.730151314e-04,-2.460427163e-04,1.420528285e-04,3.449076430e-04,0.924648,1.077405074e-03,-7.544834238e-05,9.276769038e-04,1.423755100e-03,6.980680716e-02,5.050772759e-03,5.050772759e-03,5.050772759e-03,8.748195035e-03,3.480976726e-03,-1.312834842e-03,2.882630874e-03,4.706409995e-03,6.903665729e-03,0.111364,7.548825685e-02,4.499388779e-02,3.562067413e-02,0.566300
796,SS,400.0,3x3,8.587671443e-05,-4.331340527e-04,3.975952841e-05,4.433517089e-04,-3.074978099e-04,1.775339433e-04,4.062541529e-04,0.916325,1.293264834e-03,-9.014882483e-05,1.112445127e-03,1.708272491e-03,6.980680716e-02,6.024189979e-03,6.024189979e-03,6.024189979e-03,1.043420312e-02,4.137424646e-03,-1.569848633e-03,3.456613965e-03,5.615237087e-03,8.235396313e-03,0.130036,7.664960619e-02,4.503298515e-02,3.692957981e-02,0.556524
797,SS,400.0,3x3,8.429151350e-05,-5.036161722e-04,4.628652550e-05,5.127150774e-04,-3.730381332e-04,2.153736666e-04,4.652858630e-04,0.907494,1.509013103e-03,-1.047658713e-04,1.296928156e-03,1.992515765e-03,6.980680716e-02,6.984411761e-03,6.984411761e-03,6.984411761e-03,1.209735603e-02,4.779913848e-03,-1.825146130e-03,4.029644044e-03,6.512815513e-03,9.549804897e-03,0.147701,7.781402440e-02,4.506995705e-02,3.824626579e-02,0.546946
798,SS,400.0,3x3,7.816317822e-05,-5.736095377e-04,5.277829681e-05,5.813113905e-04,-4.426680626e-04,2.555745251e-04,5.221154995e-04,0.898168,1.724543986e-03,-1.193341048e-04,1.481106315e-03,2.276393750e-03,6.980680716e-02,7.930944402e-03,7.930944402e-03,7.930944402e-03,1.373679866e-02,5.408121494e-03,-2.078830928e-03,4.601653836e-03,7.398954936e-03,1.084640094e-02,0.164427,7.897931974e-02,4.510481448e-02,3.956668136e-02,0.537588
799,SS,400.0,3x3,6.748905774e-05,-6.431144168e-04,5.923189621e-05,6.493530192e-04,-5.163934629e-04,2.981399048e-04,5.768638841e-04,0.888367,1.939770853e-03,-1.338919359e-04,1.664960201e-03,2.559830167e-03,6.980680716e-02,8.863336966e-03,8.863336966e-03,8.863336966e-03,1.535174995e-02,6.021779733e-03,-2.331019058e-03,5.172576290e-03,8.273513552e-03,1.212475850e-02,0.180273,8.014343208e-02,4.513756482e-02,4.088726441e-02,0.528463
800,SS,400.0,3x3,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,6.914364269e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000,6.914364269e-02,4.469218896e-02,2.892168744e-02,0.621415
