t_s,phase,step_index,Hdot_s_realized_cont_x_Nm,Hdot_s_realized_cont_y_Nm,Hdot_s_realized_cont_z_Nm,Hdot_s_realized_norm_Nm,tauw_x_Nm,tauw_y_Nm,tauw_z_Nm,hw_x_Nms,hw_y_Nms,hw_z_Nms,theta_s_x_deg,theta_s_y_deg,theta_s_z_deg,d_grip_swing_mm
55.7800,DS_terminal,5,-1.763513e-01,-4.482582e-01,-9.019551e-02,4.900719e-01,1.812903e-01,4.228105e-01,-2.249779e-02,4.172633e-02,6.085765e-01,-1.117698e+00,3.102782e-03,7.298493e-02,7.897145e-02,3999.9969
55.8800,DS_terminal,5,-1.404054e-01,-3.850979e-01,2.605340e-03,4.099035e-01,1.453059e-01,3.677992e-01,-9.505353e-02,4.952791e-02,6.228357e-01,-1.112435e+00,3.339077e-03,7.124869e-02,8.292381e-02,3999.9970
55.9800,DS_terminal,5,-1.065250e-01,-3.247004e-01,8.710609e-02,3.526548e-01,1.111753e-01,3.148470e-01,-1.605365e-01,5.574996e-02,6.346262e-01,-1.110515e+00,3.629145e-03,6.959444e-02,8.685858e-02,3999.9972
56.0800,DS_terminal,5,-7.458295e-02,-2.670553e-01,1.638349e-01,3.220606e-01,7.884932e-02,2.639618e-01,-2.191403e-01,6.045036e-02,6.440233e-01,-1.111620e+00,3.956581e-03,6.800923e-02,9.075954e-02,3999.9973
56.1800,DS_terminal,5,-4.526884e-02,-2.130921e-01,2.307855e-01,3.173633e-01,4.911115e-02,2.158861e-01,-2.692209e-01,6.371715e-02,6.511421e-01,-1.115377e+00,4.305827e-03,6.648144e-02,9.461184e-02,3999.9975
56.2800,DS_terminal,5,-1.875354e-02,-1.630881e-01,2.877775e-01,3.313085e-01,2.212157e-02,1.709238e-01,-3.107836e-01,6.565621e-02,6.561144e-01,-1.121392e+00,4.663455e-03,6.499983e-02,9.840380e-02,3999.9977
56.3800,DS_terminal,5,4.990544e-03,-1.170809e-01,3.352384e-01,3.551304e-01,-2.144844e-03,1.291645e-01,-3.442515e-01,6.637801e-02,6.590791e-01,-1.129279e+00,5.017666e-03,6.355416e-02,1.021254e-01,3999.9978
56.4800,DS_terminal,5,2.592856e-02,-7.516510e-02,3.733095e-01,3.816832e-01,-2.363222e-02,9.072001e-02,-3.697792e-01,6.599767e-02,6.601828e-01,-1.138660e+00,5.358101e-03,6.213529e-02,1.057681e-01,3999.9980
56.5800,DS_terminal,5,4.405193e-02,-3.739514e-02,4.022019e-01,4.063316e-01,-4.231764e-02,5.567170e-02,-3.875966e-01,6.463462e-02,6.595780e-01,-1.149165e+00,5.675943e-03,6.073505e-02,1.093250e-01,3999.9982
56.6800,DS_terminal,5,1.668303e-01,1.780224e-01,7.143050e-01,7.548218e-01,-1.659110e-01,-1.468414e-01,-6.259400e-01,6.052466e-02,6.544111e-01,-1.164169e+00,5.964286e-03,5.934154e-02,1.127960e-01,3999.9984
56.7800,DS_terminal,5,5.816747e-02,6.187241e-03,3.764561e-01,3.809736e-01,-6.023048e-02,9.825197e-03,-3.572659e-01,5.278027e-02,6.433730e-01,-1.186310e+00,6.192954e-03,5.792194e-02,1.161582e-01,3999.9989
56.8800,DS_terminal,5,1.665385e-01,1.983520e-01,6.303006e-01,6.814378e-01,-1.693503e-01,-1.638356e-01,-5.445076e-01,4.308655e-02,6.274463e-01,-1.204478e+00,6.320956e-03,5.647273e-02,1.193520e-01,3999.9992
56.9800,DS_terminal,5,2.029989e-01,2.985261e-01,6.133272e-01,7.116857e-01,-2.072041e-01,-2.499547e-01,-5.118380e-01,3.307888e-02,6.095804e-01,-1.218062e+00,6.349716e-03,5.497386e-02,1.224087e-01,3999.9995
57.0800,DS_terminal,5,1.701002e-01,3.111586e-01,3.491430e-01,4.976491e-01,-1.746103e-01,-2.669293e-01,-2.693644e-01,2.412041e-02,5.918692e-01,-1.224727e+00,6.288586e-03,5.342153e-02,1.253545e-01,3999.9997
57.1800,DS_terminal,5,1.185659e-01,2.527759e-01,1.513019e-01,3.175623e-01,-1.223675e-01,-2.222660e-01,-9.950597e-02,1.694624e-02,5.758366e-01,-1.224734e+00,6.154078e-03,5.182088e-02,1.282181e-01,3999.9999
57.2800,DS_terminal,5,7.607897e-02,1.807415e-01,5.014162e-02,2.024096e-01,-7.928539e-02,-1.618811e-01,-1.535815e-02,1.175384e-02,5.625165e-01,-1.220065e+00,5.969237e-03,5.018170e-02,1.310308e-01,4000.0000
57.3800,DS_terminal,5,3.908773e-02,1.075927e-01,-1.144052e-02,1.150432e-01,-4.166630e-02,-9.994553e-02,3.528211e-02,8.482329e-03,5.523034e-01,-1.212355e+00,5.756057e-03,4.851919e-02,1.338136e-01,4000.0000
57.4800,DS_terminal,5,1.070009e-02,4.613941e-02,-4.537076e-02,6.558844e-02,-1.272032e-02,-4.776790e-02,6.299368e-02,6.789803e-03,5.448916e-01,-1.202902e+00,5.532744e-03,4.684858e-02,1.365794e-01,3999.9999
57.5800,DS_terminal,5,-7.858244e-03,3.086936e-03,-5.989110e-02,6.048326e-02,6.277479e-03,-1.144605e-02,7.470415e-02,6.229390e-03,5.396061e-01,-1.192615e+00,5.312360e-03,4.518251e-02,1.393346e-01,3999.9999
57.6800,DS_terminal,5,-1.767653e-02,-2.191529e-02,-6.153144e-02,6.766726e-02,1.639954e-02,9.343487e-03,7.594601e-02,6.358347e-03,5.356792e-01,-1.182106e+00,5.102892e-03,4.352986e-02,1.420816e-01,3999.9999
57.7800,DS_terminal,5,-2.076600e-02,-3.216584e-02,-5.562915e-02,6.753125e-02,1.966916e-02,1.752196e-02,7.114011e-02,6.808571e-03,5.324391e-01,-1.171757e+00,4.908018e-03,4.189585e-02,1.448197e-01,3999.9999
57.8800,DS_terminal,5,-1.936442e-02,-3.192820e-02,-4.642165e-02,5.957651e-02,1.835132e-02,1.679877e-02,6.372683e-02,7.312523e-03,5.293780e-01,-1.161762e+00,4.728256e-03,4.028274e-02,1.475469e-01,3999.9999
57.9800,DS_terminal,5,-1.552088e-02,-2.546245e-02,-3.681632e-02,4.737801e-02,1.452627e-02,1.085456e-02,5.602518e-02,7.704605e-03,5.261670e-01,-1.152179e+00,4.562155e-03,3.869063e-02,1.502605e-01,3999.9999
58.0800,DS_terminal,5,-1.084792e-02,-1.636487e-02,-2.847105e-02,3.458449e-02,9.835309e-03,2.782425e-03,4.933483e-02,7.906409e-03,5.226398e-01,-1.142987e+00,4.407314e-03,3.711828e-02,1.529582e-01,3999.9999
58.1800,DS_terminal,5,-6.436605e-03,-7.217943e-03,-2.211776e-02,2.413967e-02,5.392404e-03,-5.213675e-03,4.422222e-02,7.903933e-03,5.187555e-01,-1.134122e+00,4.261134e-03,3.556387e-02,1.556380e-01,3999.9999
58.2800,DS_terminal,5,-2.888905e-03,4.536854e-04,-1.788863e-02,1.812608e-02,1.815231e-03,-1.185253e-02,4.078945e-02,7.723522e-03,5.145544e-01,-1.125505e+00,4.121305e-03,3.402551e-02,1.582985e-01,4000.0000
58.3800,DS_terminal,5,-4.167096e-04,6.014791e-03,-1.555627e-02,1.668379e-02,-6.756072e-04,-1.662171e-02,3.886110e-02,7.410917e-03,5.101171e-01,-1.117060e+00,3.986043e-03,3.250159e-02,1.609390e-01,4000.0000
58.4800,DS_terminal,5,1.033959e-03,9.455643e-03,-1.470388e-02,1.751235e-02,-2.130996e-03,-1.954233e-02,3.811223e-02,7.015611e-03,5.055337e-01,-1.108726e+00,3.854145e-03,3.099089e-02,1.635592e-01,4000.0000
58.5800,DS_terminal,5,1.663753e-03,1.112578e-02,-1.485308e-02,1.863237e-02,-2.752299e-03,-2.093590e-02,3.816584e-02,6.581024e-03,5.008846e-01,-1.100455e+00,3.724928e-03,2.949258e-02,1.661593e-01,4000.0000
58.6800,DS_terminal,5,1.724490e-03,1.151861e-02,-1.555806e-02,1.943465e-02,-2.794104e-03,-2.123856e-02,3.866729e-02,6.139817e-03,4.962314e-01,-1.092219e+00,3.598102e-03,2.800622e-02,1.687394e-01,4000.0000
58.7800,DS_terminal,5,1.454667e-03,1.112500e-02,-1.646381e-02,1.992332e-02,-2.498358e-03,-2.087707e-02,3.933209e-02,5.713010e-03,4.916143e-01,-1.084003e+00,3.473636e-03,2.653160e-02,1.712999e-01,4000.0000
58.8800,DS_terminal,5,1.044635e-03,1.035152e-02,-1.732890e-02,2.021227e-02,-2.058650e-03,-2.020110e-02,3.996574e-02,5.311463e-03,4.870554e-01,-1.075804e+00,3.351636e-03,2.506868e-02,1.738413e-01,4000.0000
58.9800,DS_terminal,5,6.250751e-04,9.489002e-03,-1.802007e-02,2.037534e-02,-1.608211e-03,-1.945842e-02,4.046035e-02,4.938448e-03,4.825626e-01,-1.067628e+00,3.232254e-03,2.361751e-02,1.763640e-01,4000.0000
59.0800,DS_terminal,5,2.708053e-04,8.714519e-03,-1.848980e-02,2.044233e-02,-1.223586e-03,-1.879825e-02,4.077718e-02,4.592398e-03,4.781345e-01,-1.059481e+00,3.115630e-03,2.217817e-02,1.788681e-01,4000.0000
59.1800,DS_terminal,5,1.259976e-05,8.111785e-03,-1.874803e-02,2.042767e-02,-9.365174e-04,-1.828976e-02,4.092395e-02,4.269269e-03,4.737648e-01,-1.051371e+00,3.001863e-03,2.075072e-02,1.813540e-01,4000.0000
59.2800,DS_terminal,5,-1.485603e-04,7.698481e-03,-1.883564e-02,2.034871e-02,-7.483628e-04,-1.794598e-02,4.093352e-02,3.964291e-03,4.694458e-01,-1.043305e+00,2.891000e-03,1.933519e-02,1.838218e-01,4000.0000
59.3800,DS_terminal,5,-2.283662e-04,7.452814e-03,-1.880402e-02,2.022839e-02,-6.434174e-04,-1.774675e-02,4.084728e-02,3.673056e-03,4.651696e-01,-1.035288e+00,2.783038e-03,1.793158e-02,1.862717e-01,4000.0000
59.4800,DS_terminal,5,-2.490009e-04,7.335059e-03,-1.870173e-02,2.009029e-02,-5.992715e-04,-1.765713e-02,4.070440e-02,3.392065e-03,4.609302e-01,-1.027323e+00,2.677938e-03,1.653984e-02,1.887037e-01,4000.0000
59.5800,DS_terminal,5,-2.323867e-04,7.302559e-03,-1.856750e-02,1.995328e-02,-5.936979e-04,-1.764015e-02,4.053617e-02,3.118866e-03,4.567230e-01,-1.019412e+00,2.575635e-03,1.515991e-02,1.911180e-01,4000.0000
59.6800,DS_terminal,5,-1.965273e-04,7.318442e-03,-1.842816e-02,1.982915e-02,-6.083977e-04,-1.766409e-02,4.036423e-02,2.851953e-03,4.525452e-01,-1.011556e+00,2.476052e-03,1.379172e-02,1.935147e-01,4000.0000
59.7800,DS_terminal,5,-1.542041e-04,7.355337e-03,-1.829942e-02,1.972292e-02,-6.303500e-04,-1.770556e-02,4.020127e-02,2.590546e-03,4.483955e-01,-1.003753e+00,2.379104e-03,1.243518e-02,1.958938e-01,4000.0000
59.8800,DS_terminal,5,-1.131931e-04,7.395694e-03,-1.818833e-02,1.963478e-02,-6.516088e-04,-1.774965e-02,4.005299e-02,2.334351e-03,4.442730e-01,-9.960026e-01,2.284708e-03,1.109019e-02,1.982554e-01,4000.0000
59.9800,DS_terminal,5,-7.726879e-05,7.430206e-03,-1.809608e-02,1.956226e-02,-6.682945e-04,-1.778853e-02,3.992031e-02,2.083344e-03,4.401778e-01,-9.883041e-01,2.192783e-03,9.756653e-03,2.005997e-01,4000.0000
60.0800,DS_terminal,5,-4.745004e-05,7.455510e-03,-1.802052e-02,1.950195e-02,-6.793334e-04,-1.781944e-02,3.980150e-02,1.837618e-03,4.361099e-01,-9.806563e-01,2.103255e-03,8.434484e-03,2.029268e-01,4000.0000
60.1800,DS_terminal,5,-2.314938e-05,7.471906e-03,-1.795815e-02,1.945058e-02,-6.852917e-04,-1.784270e-02,3.969370e-02,1.597275e-03,4.320696e-01,-9.730583e-01,2.016052e-03,7.123590e-03,2.052367e-01,4000.0000
60.2800,DS_terminal,5,-3.060143e-06,7.481524e-03,-1.790538e-02,1.940556e-02,-6.874736e-04,-1.786020e-02,3.959400e-02,1.362376e-03,4.280568e-01,-9.655093e-01,1.931111e-03,5.823884e-03,2.075296e-01,4000.0000
60.3800,DS_terminal,5,1.425663e-05,7.487048e-03,-1.785919e-02,1.936510e-02,-6.873234e-04,-1.787427e-02,3.949999e-02,1.132924e-03,4.240717e-01,-9.580088e-01,1.848366e-03,4.535280e-03,2.098056e-01,4000.0000
60.4800,DS_terminal,5,3.004981e-05,7.490973e-03,-1.781748e-02,1.932817e-02,-6.860962e-04,-1.788705e-02,3.940995e-02,9.088598e-04,4.201142e-01,-9.505562e-01,1.767760e-03,3.257694e-03,2.120647e-01,4000.0000
60.5800,DS_terminal,5,4.525154e-05,7.495271e-03,-1.777893e-02,1.929434e-02,-6.847276e-04,-1.790024e-02,3.932286e-02,6.900794e-04,4.161840e-01,-9.431510e-01,1.689235e-03,1.991043e-03,2.143072e-01,4000.0000
60.6800,DS_terminal,5,6.047364e-05,7.501317e-03,-1.774295e-02,1.926359e-02,-6.838291e-04,-1.791503e-02,3.923823e-02,4.764468e-04,4.122808e-01,-9.357928e-01,1.612734e-03,7.352437e-04,2.165331e-01,4000.0000
60.7800,DS_terminal,5,7.606619e-05,7.509976e-03,-1.770939e-02,1.923612e-02,-6.837468e-04,-1.793216e-02,3.915599e-02,2.678079e-04,4.084045e-01,-9.284812e-01,1.538204e-03,-5.097847e-04,2.187426e-01,4000.0000
60.8800,DS_terminal,5,9.219575e-05,7.521737e-03,-1.767842e-02,1.921228e-02,-6.846406e-04,-1.795207e-02,3.907627e-02,6.400115e-05,4.045546e-01,-9.212157e-01,1.465590e-03,-1.744124e-03,2.209357e-01,4000.0000
60.9800,DS_terminal,5,1.089179e-04,7.536848e-03,-1.765035e-02,1.919247e-02,-6.865577e-04,-1.797498e-02,3.899937e-02,-1.351363e-04,4.007309e-01,-9.139959e-01,1.394841e-03,-2.967857e-03,2.231126e-01,4000.0000
61.0800,DS_terminal,5,1.262332e-04,7.555435e-03,-1.762555e-02,1.917708e-02,-6.894893e-04,-1.800101e-02,3.892560e-02,-3.297646e-04,3.969330e-01,-9.068214e-01,1.325905e-03,-4.181064e-03,2.252733e-01,4000.0000
61.1800,DS_terminal,5,1.441237e-04,7.577573e-03,-1.760438e-02,1.916650e-02,-6.934083e-04,-1.803025e-02,3.885528e-02,-5.200393e-04,3.931605e-01,-8.996917e-01,1.258732e-03,-5.383827e-03,2.274180e-01,4000.0000
61.2800,DS_terminal,5,1.625740e-04,7.603339e-03,-1.758722e-02,1.916109e-02,-6.982899e-04,-1.806278e-02,3.878873e-02,-7.061118e-04,3.894131e-01,-8.926062e-01,1.193272e-03,-6.576228e-03,2.295468e-01,4000.0000
61.3800,DS_terminal,5,1.815803e-04,7.632829e-03,-1.757440e-02,1.916122e-02,-7.041214e-04,-1.809871e-02,3.872625e-02,-8.881293e-04,3.856905e-01,-8.855646e-01,1.129479e-03,-7.758347e-03,2.316598e-01,4000.0000
61.4800,DS_terminal,5,2.011519e-04,7.666176e-03,-1.756625e-02,1.916726e-02,-7.109036e-04,-1.813816e-02,3.866813e-02,-1.066235e-03,3.819923e-01,-8.785663e-01,1.067304e-03,-8.930268e-03,2.337571e-01,4000.0000
61.5800,DS_terminal,5,2.213106e-04,7.703544e-03,-1.756313e-02,1.917960e-02,-7.186503e-04,-1.818130e-02,3.861468e-02,-1.240571e-03,3.783181e-01,-8.716107e-01,1.006701e-03,-1.009207e-02,2.358388e-01,4000.0000
61.6800,DS_terminal,5,2.420870e-04,7.745127e-03,-1.756538e-02,1.919865e-02,-7.273845e-04,-1.822832e-02,3.856622e-02,-1.411275e-03,3.746676e-01,-8.646973e-01,9.476262e-04,-1.124384e-02,2.379051e-01,4000.0000
61.7800,DS_terminal,5,2.635184e-04,7.791150e-03,-1.757339e-02,1.922487e-02,-7.371362e-04,-1.827944e-02,3.852308e-02,-1.578483e-03,3.710404e-01,-8.578256e-01,8.900344e-04,-1.238565e-02,2.399560e-01,4000.0000
61.8800,DS_terminal,5,2.856462e-04,7.841864e-03,-1.758760e-02,1.925877e-02,-7.479398e-04,-1.833491e-02,3.848566e-02,-1.742332e-03,3.674361e-01,-8.509950e-01,8.338825e-04,-1.351759e-02,2.419917e-01,4000.0000
61.9800,DS_terminal,5,3.085139e-04,7.897549e-03,-1.760848e-02,1.930091e-02,-7.598323e-04,-1.839498e-02,3.845437e-02,-1.902955e-03,3.638544e-01,-8.442048e-01,7.791280e-04,-1.463973e-02,2.440122e-01,4000.0000
62.0800,DS_terminal,5,3.321666e-04,7.958510e-03,-1.763659e-02,1.935194e-02,-7.728525e-04,-1.845996e-02,3.842970e-02,-2.060485e-03,3.602948e-01,-8.374545e-01,7.257294e-04,-1.575217e-02,2.460178e-01,4000.0000
62.1800,DS_terminal,5,3.566494e-04,8.025084e-03,-1.767254e-02,1.941256e-02,-7.870394e-04,-1.853017e-02,3.841220e-02,-2.215054e-03,3.567568e-01,-8.307434e-01,6.736459e-04,-1.685498e-02,2.480084e-01,4000.0000
62.2800,DS_terminal,5,3.820068e-04,8.097638e-03,-1.771703e-02,1.948360e-02,-8.024320e-04,-1.860597e-02,3.840248e-02,-2.366794e-03,3.532402e-01,-8.240707e-01,6.228374e-04,-1.794825e-02,2.499842e-01,4000.0000
62.3800,DS_terminal,5,4.082820e-04,8.176577e-03,-1.777087e-02,1.956597e-02,-8.190679e-04,-1.868774e-02,3.840126e-02,-2.515833e-03,3.497443e-01,-8.174359e-01,5.732646e-04,-1.903205e-02,2.519453e-01,4000.0000
62.4800,DS_terminal,5,4.355152e-04,8.262342e-03,-1.783500e-02,1.966070e-02,-8.369825e-04,-1.877592e-02,3.840936e-02,-2.662301e-03,3.462688e-01,-8.108380e-01,5.248890e-04,-2.010647e-02,2.538919e-01,4000.0000
62.5800,DS_terminal,5,4.637434e-04,8.355417e-03,-1.791046e-02,1.976898e-02,-8.562077e-04,-1.887098e-02,3.842769e-02,-2.806328e-03,3.428131e-01,-8.042764e-01,4.776726e-04,-2.117160e-02,2.558240e-01,4000.0000
62.6800,DS_terminal,5,4.929976e-04,8.456337e-03,-1.799847e-02,1.989215e-02,-8.767702e-04,-1.897342e-02,3.845733e-02,-2.948041e-03,3.393768e-01,-7.977501e-01,4.315781e-04,-2.222752e-02,2.577419e-01,4000.0001
62.7800,DS_terminal,5,5.233022e-04,8.565684e-03,-1.810045e-02,2.003175e-02,-8.986898e-04,-1.908384e-02,3.849951e-02,-3.087566e-03,3.359593e-01,-7.912583e-01,3.865689e-04,-2.327431e-02,2.596455e-01,4000.0001
62.8800,DS_terminal,5,5.546715e-04,8.684103e-03,-1.821801e-02,2.018954e-02,-9.219770e-04,-1.920284e-02,3.855564e-02,-3.225030e-03,3.325600e-01,-7.847999e-01,3.426089e-04,-2.431206e-02,2.615350e-01,4000.0001
62.9800,DS_terminal,5,5.871079e-04,8.812300e-03,-1.835304e-02,2.036751e-02,-9.466298e-04,-1.933113e-02,3.862737e-02,-3.360557e-03,3.291783e-01,-7.783739e-01,2.996625e-04,-2.534086e-02,2.634105e-01,4000.0001
63.0800,DS_terminal,5,6.205974e-04,8.951055e-03,-1.850770e-02,2.056797e-02,-9.726306e-04,-1.946948e-02,3.871659e-02,-3.494269e-03,3.258136e-01,-7.719792e-01,2.576948e-04,-2.636078e-02,2.652722e-01,4000.0001
63.1800,DS_terminal,5,6.551060e-04,9.101229e-03,-1.868452e-02,2.079358e-02,-9.999412e-04,-1.961872e-02,3.882552e-02,-3.626286e-03,3.224651e-01,-7.656144e-01,2.166713e-04,-2.737193e-02,2.671202e-01,4000.0001
63.2800,DS_terminal,5,6.905735e-04,9.263768e-03,-1.888645e-02,2.104738e-02,-1.028497e-03,-1.977980e-02,3.895670e-02,-3.756724e-03,3.191323e-01,-7.592782e-01,1.765580e-04,-2.837439e-02,2.689547e-01,4000.0001
63.3800,DS_terminal,5,7.102232e-04,9.456901e-03,-1.940862e-02,2.160166e-02,-1.041498e-03,-1.999696e-02,3.948242e-02,-3.885254e-03,3.158125e-01,-7.529567e-01,1.373237e-04,-2.936823e-02,2.707756e-01,4000.0001
63.4800,DS_terminal,5,6.597433e-04,9.685538e-03,-2.090098e-02,2.304551e-02,-9.847263e-04,-2.034425e-02,4.124198e-02,-4.008908e-03,3.124976e-01,-7.465815e-01,9.894756e-05,-3.035346e-02,2.725833e-01,4000.0001
63.5800,DS_terminal,5,5.541285e-04,9.827312e-03,-2.235573e-02,2.442666e-02,-8.685358e-04,-2.060740e-02,4.292456e-02,-4.125081e-03,3.091916e-01,-7.401561e-01,6.141598e-05,-3.133020e-02,2.743780e-01,4000.0001
63.6800,DS_terminal,5,3.576106e-04,9.808399e-03,-2.394849e-02,2.588171e-02,-6.598434e-04,-2.070951e-02,4.466088e-02,-4.229684e-03,3.059006e-01,-7.336792e-01,2.478481e-05,-3.229859e-02,2.761600e-01,4000.0001
63.7800,DS_terminal,5,8.900298e-05,9.639081e-03,-2.560773e-02,2.736194e-02,-3.776498e-04,-2.065921e-02,4.639283e-02,-4.318716e-03,3.026320e-01,-7.271493e-01,-1.086728e-05,-3.325865e-02,2.779296e-01,4000.0001
63.8800,DS_terminal,5,-2.361278e-04,9.346002e-03,-2.728406e-02,2.884135e-02,-3.639354e-05,-2.048224e-02,4.808475e-02,-4.388960e-03,2.993925e-01,-7.205675e-01,-4.544254e-05,-3.421035e-02,2.796872e-01,4000.0001
63.9800,DS_terminal,5,-6.067892e-04,8.947911e-03,-2.895315e-02,3.031037e-02,3.526191e-04,-2.019492e-02,4.971746e-02,-4.437776e-03,2.961874e-01,-7.139357e-01,-7.881230e-05,-3.515369e-02,2.814332e-01,4000.0001
64.0800,DS_terminal,5,-1.009611e-03,8.462420e-03,-3.057668e-02,3.174217e-02,7.755191e-04,-1.981202e-02,5.126001e-02,-4.463101e-03,2.930214e-01,-7.072574e-01,-1.108295e-04,-3.608863e-02,2.831678e-01,4000.0001
64.1800,DS_terminal,5,-1.431809e-03,7.907324e-03,-3.211850e-02,3.310852e-02,1.219401e-03,-1.934934e-02,5.268474e-02,-4.463488e-03,2.898987e-01,-7.005373e-01,-1.413408e-04,-3.701514e-02,2.848914e-01,4000.0001
64.2800,DS_terminal,5,-1.862695e-03,7.299172e-03,-3.355235e-02,3.438761e-02,1.673486e-03,-1.882197e-02,5.397255e-02,-4.438047e-03,2.868224e-01,-6.937812e-01,-1.701907e-04,-3.793315e-02,2.866043e-01,4000.0001
64.3800,DS_terminal,5,-2.292745e-03,6.653100e-03,-3.485614e-02,3.555940e-02,2.128036e-03,-1.824374e-02,5.510753e-02,-4.386382e-03,2.837953e-01,-6.869958e-01,-1.972243e-04,-3.884261e-02,2.883069e-01,4000.0001
64.4800,DS_terminal,5,-2.713116e-03,5.983218e-03,-3.600967e-02,3.660405e-02,2.573947e-03,-1.762758e-02,5.607530e-02,-4.308556e-03,2.808193e-01,-6.801886e-01,-2.222917e-04,-3.974345e-02,2.899995e-01,4000.0001
64.5800,DS_terminal,5,-3.115926e-03,5.302584e-03,-3.699619e-02,3.750392e-02,3.003093e-03,-1.698569e-02,5.686455e-02,-4.205054e-03,2.778958e-01,-6.733675e-01,-2.452527e-04,-4.063562e-02,2.916822e-01,4000.0001
64.6800,DS_terminal,5,-3.494471e-03,4.622950e-03,-3.780322e-02,3.824482e-02,3.408538e-03,-1.632921e-02,5.746762e-02,-4.076740e-03,2.750256e-01,-6.665411e-01,-2.659794e-04,-4.151905e-02,2.933554e-01,4000.0001
64.7800,DS_terminal,5,-3.843148e-03,3.954716e-03,-3.842200e-02,3.881572e-02,3.784440e-03,-1.566819e-02,5.787993e-02,-3.924805e-03,2.722090e-01,-6.597182e-01,-2.843593e-04,-4.239369e-02,2.950192e-01,4000.0001
64.8800,DS_terminal,5,-4.157339e-03,3.307019e-03,-3.884694e-02,3.920848e-02,4.125940e-03,-1.501160e-02,5.809948e-02,-3.750722e-03,2.694459e-01,-6.529079e-01,-3.002967e-04,-4.325949e-02,2.966740e-01,4000.0001
64.9800,DS_terminal,5,-4.433376e-03,2.687765e-03,-3.907549e-02,3.941792e-02,4.429140e-03,-1.436741e-02,5.812682e-02,-3.556199e-03,2.667356e-01,-6.461192e-01,-3.137145e-04,-4.411641e-02,2.983197e-01,4000.0001
65.0800,DS_terminal,5,-4.668525e-03,2.103632e-03,-3.910801e-02,3.944182e-02,4.691086e-03,-1.374253e-02,5.796492e-02,-3.343137e-03,2.640772e-01,-6.393612e-01,-3.245553e-04,-4.496443e-02,2.999565e-01,4000.0001
65.1800,DS_terminal,5,-4.860927e-03,1.560114e-03,-3.894756e-02,3.928072e-02,4.909712e-03,-1.314288e-02,5.761889e-02,-3.113588e-03,2.614695e-01,-6.326426e-01,-3.327820e-04,-4.580351e-02,3.015846e-01,4000.0001
65.2800,DS_terminal,5,-5.009519e-03,1.061579e-03,-3.859952e-02,3.893771e-02,5.083762e-03,-1.257338e-02,5.709576e-02,-2.869711e-03,2.589110e-01,-6.259721e-01,-3.383781e-04,-4.663366e-02,3.032040e-01,4000.0001
65.3800,DS_terminal,5,-5.113972e-03,6.113413e-04,-3.807135e-02,3.841815e-02,5.212731e-03,-1.203805e-02,5.640420e-02,-2.613741e-03,2.563999e-01,-6.193579e-01,-3.413473e-04,-4.745487e-02,3.048146e-01,4000.0001
65.4800,DS_terminal,5,-5.174618e-03,2.117270e-04,-3.737233e-02,3.772947e-02,5.296791e-03,-1.154003e-02,5.555431e-02,-2.347946e-03,2.539343e-01,-6.128078e-01,-3.417133e-04,-4.826716e-02,3.064166e-01,4000.0001
65.5800,DS_terminal,5,-5.192383e-03,-1.358497e-04,-3.651329e-02,3.688088e-02,5.336726e-03,-1.108165e-02,5.455739e-02,-2.074601e-03,2.515121e-01,-6.063290e-01,-3.395190e-04,-4.907055e-02,3.080098e-01,4000.0001
65.6800,DS_terminal,5,-5.168710e-03,-4.308081e-04,-3.550630e-02,3.588312e-02,5.333859e-03,-1.066446e-02,5.342570e-02,-1.795957e-03,2.491312e-01,-5.999283e-01,-3.348256e-04,-4.986509e-02,3.095943e-01,4000.0001
65.7800,DS_terminal,5,-5.105495e-03,-6.733197e-04,-3.436446e-02,3.474818e-02,5.289980e-03,-1.028937e-02,5.217224e-02,-1.514214e-03,2.467893e-01,-5.936119e-01,-3.277112e-04,-5.065082e-02,3.111699e-01,4000.0001
65.8800,DS_terminal,5,-5.005009e-03,-8.642273e-04,-3.310165e-02,3.348905e-02,5.207278e-03,-9.956613e-03,5.081056e-02,-1.231500e-03,2.444842e-01,-5.873854e-01,-3.182697e-04,-5.142781e-02,3.127365e-01,4000.0001
65.9800,DS_terminal,5,-4.869840e-03,-1.004964e-03,-3.173227e-02,3.211950e-02,5.088274e-03,-9.665894e-03,4.935453e-02,-9.498499e-04,2.422135e-01,-5.812535e-01,-3.066093e-04,-5.219613e-02,3.142941e-01,4000.0001
66.0800,DS_terminal,5,-4.702824e-03,-1.097474e-03,-3.027104e-02,3.065382e-02,4.935756e-03,-9.416413e-03,4.781819e-02,-6.711882e-04,2.399751e-01,-5.752207e-01,-2.928507e-04,-5.295585e-02,3.158425e-01,4000.0001
66.1800,DS_terminal,5,-4.273201e-03,-6.093750e-03,-1.479551e-02,1.656204e-02,4.527839e-03,-4.742286e-03,3.431708e-02,-4.037410e-04,2.378406e-01,-5.694966e-01,-2.771004e-04,-5.370707e-02,3.173814e-01,4000.0001
66.2800,DS_terminal,5,-4.303801e-03,-7.397406e-04,-2.797337e-02,2.831218e-02,4.565514e-03,-9.445839e-03,4.511821e-02,-1.654182e-04,2.358329e-01,-5.642743e-01,-2.595218e-04,-5.444951e-02,3.189094e-01,4000.0001
